time,snapshot_id,player_id,server_row,server_col,display_row,display_col
1765406825.386530,132,4,6,7,6,7
1765406825.400721,132,4,6,7,6,7
1765406825.417413,132,4,6,7,6,7
1765406825.433589,133,4,6,7,6,7
1765406825.449714,133,4,6,7,6,7
1765406825.465793,133,4,6,7,6,7
1765406825.482147,134,4,6,7,6,7
1765406825.498902,134,4,6,7,6,7
1765406825.515957,135,4,6,7,6,7
1765406825.533032,135,4,6,7,6,7
1765406825.550226,135,4,6,7,6,7
1765406825.566845,136,4,6,7,6,7
1765406825.583961,136,4,6,7,6,7
1765406825.601178,137,4,6,7,6,7
1765406825.617636,137,4,6,7,6,7
1765406825.633298,137,4,6,7,6,7
1765406825.650314,138,4,6,7,6,7
1765406825.666420,138,4,6,7,6,7
1765406825.682800,139,4,6,7,6,7
1765406825.699084,139,4,6,7,6,7
1765406825.716202,139,4,6,7,6,7
1765406825.731998,140,4,6,7,6,7
1765406825.748407,140,4,6,7,6,7
1765406825.765704,141,4,6,7,6,7
1765406825.782013,141,4,6,7,6,7
1765406825.798545,141,4,6,7,6,7
1765406825.839226,142,4,6,7,6,7
1765406825.856378,142,4,6,7,6,7
1765406825.872525,142,4,6,7,6,7
1765406825.888550,143,4,6,7,6,7
1765406825.904584,143,4,6,7,6,7
1765406825.920983,143,4,6,7,6,7
1765406825.937589,144,4,6,7,6,7
1765406825.954049,145,4,6,7,6,7
1765406825.970729,145,4,6,7,6,7
1765406825.986860,145,4,6,7,6,7
1765406826.004323,146,4,5,7,5,7
1765406826.020293,146,4,5,7,5,7
1765406826.037082,146,4,5,7,5,7
1765406826.053887,147,4,5,7,5,7
1765406826.070106,147,4,5,7,5,7
1765406826.086970,148,4,5,7,5,7
1765406826.103609,148,4,5,7,5,7
1765406826.120092,148,4,5,7,5,7
1765406826.136373,149,4,5,7,5,7
1765406826.153537,149,4,5,7,5,7
1765406826.169709,150,4,5,7,5,7
1765406826.185462,150,4,5,7,5,7
1765406826.201841,150,4,5,7,5,7
1765406826.219105,151,4,5,7,5,7
1765406826.235712,151,4,5,7,5,7
1765406826.251894,152,4,5,7,5,7
1765406826.269534,152,4,5,7,5,7
1765406826.286653,152,4,5,7,5,7
1765406826.302900,153,4,5,7,5,7
1765406826.319458,153,4,5,7,5,7
1765406826.336596,154,4,5,7,5,7
1765406826.352885,154,4,5,7,5,7
1765406826.370296,154,4,5,7,5,7
1765406826.386968,155,4,5,7,5,7
1765406826.403633,155,4,5,7,5,7
1765406826.420254,156,4,5,7,5,7
1765406826.436586,156,4,5,7,5,7
1765406826.452370,156,4,5,7,5,7
1765406826.468825,157,4,5,7,5,7
1765406826.485816,157,4,5,7,5,7
1765406826.502067,157,4,5,7,5,7
1765406826.519519,158,4,5,7,5,7
1765406826.535882,158,4,5,7,5,7
1765406826.552821,159,4,5,7,5,7
1765406826.569665,159,4,5,7,5,7
1765406826.586586,159,4,5,7,5,7
1765406826.603182,160,4,5,7,5,7
1765406826.619241,160,4,5,7,5,7
1765406826.635157,161,4,5,7,5,7
1765406826.651868,161,4,5,7,5,7
1765406826.668701,161,4,5,7,5,7
1765406826.685515,162,4,5,7,5,7
1765406826.703196,162,4,5,7,5,7
1765406826.720174,163,4,5,7,5,7
1765406826.736658,163,4,5,7,5,7
1765406826.752487,163,4,5,7,5,7
1765406826.768966,164,4,5,7,5,7
1765406826.785443,164,4,5,7,5,7
1765406826.802616,165,4,5,7,5,7
1765406826.818646,165,4,5,7,5,7
1765406826.834908,165,4,5,7,5,7
1765406826.851454,166,4,5,7,5,7
1765406826.868243,166,4,5,7,5,7
1765406826.884632,167,4,5,7,5,7
1765406826.900274,167,4,5,7,5,7
1765406826.916767,167,4,5,7,5,7
1765406826.933340,168,4,5,7,5,7
1765406826.950256,168,4,5,7,5,7
1765406826.966766,168,4,5,7,5,7
1765406826.982565,169,4,4,7,4,7
1765406826.999397,169,4,4,7,4,7
1765406827.016299,170,4,4,7,4,7
1765406827.032722,170,4,4,7,4,7
1765406827.048112,170,4,4,7,4,7
1765406827.065720,171,4,4,7,4,7
1765406827.081417,171,4,4,7,4,7
1765406827.097271,172,4,4,7,4,7
1765406827.113754,172,4,4,7,4,7
1765406827.130576,172,4,4,7,4,7
1765406827.147585,173,4,4,7,4,7
1765406827.163939,173,4,4,7,4,7
1765406827.180561,174,4,4,7,4,7
1765406827.197424,174,4,4,7,4,7
1765406827.213789,174,4,4,7,4,7
1765406827.231095,175,4,4,7,4,7
1765406827.246997,175,4,4,7,4,7
1765406827.263608,176,4,4,7,4,7
1765406827.279366,176,4,4,7,4,7
1765406827.295857,176,4,4,7,4,7
1765406827.312937,177,4,4,7,4,7
1765406827.329486,177,4,4,7,4,7
1765406827.345713,177,4,4,7,4,7
1765406827.361045,178,4,3,7,3,7
1765406827.377944,178,4,3,7,3,7
1765406827.396863,179,4,3,7,3,7
1765406827.413287,179,4,3,7,3,7
1765406827.429143,179,4,3,7,3,7
1765406827.445456,180,4,3,7,3,7
1765406827.461602,180,4,3,7,3,7
1765406827.477811,181,4,3,7,3,7
1765406827.494891,181,4,3,7,3,7
