time,snapshot_id,player_id,server_row,server_col,display_row,display_col
1765406824.732175,115,1,0,12,0,12
1765406824.750318,116,1,0,12,0,12
1765406824.756703,116,1,0,12,0,12
1765406824.772972,117,1,0,12,0,12
1765406824.789046,117,1,0,12,0,12
1765406824.805775,117,1,0,12,0,12
1765406824.822565,118,1,0,12,0,12
1765406824.839574,118,1,0,12,0,12
1765406824.856581,119,1,0,12,0,12
1765406824.873157,119,1,0,12,0,12
1765406824.889729,119,1,0,12,0,12
1765406824.906785,120,1,0,12,0,12
1765406824.922966,120,1,0,12,0,12
1765406824.939146,121,1,0,12,0,12
1765406824.954836,121,1,0,12,0,12
1765406824.971414,122,1,0,12,0,12
1765406824.988463,122,1,0,12,0,12
1765406825.005654,122,1,0,12,0,12
1765406825.022707,123,1,0,12,0,12
1765406825.039305,123,1,0,12,0,12
1765406825.054842,124,1,0,12,0,12
1765406825.071673,124,1,0,12,0,12
1765406825.088867,124,1,0,12,0,12
1765406825.105730,125,1,0,12,0,12
1765406825.123106,125,1,0,12,0,12
1765406825.139338,126,1,0,12,0,12
1765406825.154970,126,1,0,12,0,12
1765406825.172161,126,1,0,12,0,12
1765406825.188225,127,1,0,12,0,12
1765406825.204260,127,1,0,12,0,12
1765406825.220635,128,1,0,12,0,12
1765406825.237186,128,1,0,12,0,12
1765406825.253759,128,1,0,12,0,12
1765406825.270478,129,1,0,12,0,12
1765406825.286860,129,1,0,12,0,12
1765406825.303998,130,1,0,12,0,12
1765406825.320097,130,1,0,12,0,12
1765406825.335628,130,1,0,12,0,12
1765406825.352698,131,1,0,12,0,12
1765406825.369377,131,1,0,12,0,12
1765406825.386530,132,1,0,12,0,12
1765406825.403069,132,1,0,12,0,12
1765406825.419906,132,1,0,12,0,12
1765406825.435588,133,1,0,12,0,12
1765406825.452221,133,1,0,12,0,12
1765406825.468312,133,1,0,12,0,12
1765406825.485658,134,1,0,12,0,12
1765406825.501919,134,1,0,12,0,12
1765406825.518418,135,1,0,12,0,12
1765406825.535038,135,1,0,12,0,12
1765406825.551298,135,1,0,12,0,12
1765406825.567903,136,1,0,12,0,12
1765406825.583961,136,1,0,12,0,12
1765406825.599830,137,1,0,12,0,12
1765406825.616461,137,1,0,12,0,12
1765406825.634464,137,1,0,12,0,12
1765406825.652317,138,1,0,12,0,12
1765406825.668910,138,1,0,12,0,12
1765406825.685829,139,1,0,12,0,12
1765406825.702309,139,1,0,12,0,12
1765406825.719302,139,1,0,12,0,12
1765406825.736255,140,1,0,12,0,12
1765406825.751945,140,1,0,12,0,12
1765406825.769547,141,1,0,12,0,12
1765406825.787026,141,1,0,12,0,12
1765406825.834195,141,1,0,12,0,12
1765406825.851702,142,1,0,12,0,12
1765406825.868196,142,1,0,12,0,12
1765406825.885513,143,1,0,12,0,12
1765406825.902584,143,1,0,12,0,12
1765406825.919970,143,1,0,12,0,12
1765406825.936582,144,1,0,12,0,12
1765406825.953526,144,1,0,12,0,12
1765406825.970729,145,1,0,12,0,12
1765406825.987867,145,1,0,12,0,12
1765406826.004323,146,1,0,12,0,12
1765406826.020293,146,1,0,12,0,12
1765406826.036061,146,1,0,12,0,12
1765406826.051753,147,1,0,12,0,12
1765406826.068098,147,1,0,12,0,12
1765406826.083481,148,1,0,12,0,12
1765406826.100167,148,1,0,12,0,12
1765406826.117313,148,1,0,12,0,12
1765406826.133116,149,1,0,12,0,12
1765406826.149035,149,1,0,12,0,12
1765406826.165310,149,1,0,12,0,12
1765406826.181463,150,1,0,12,0,12
1765406826.198497,150,1,0,12,0,12
1765406826.215534,151,1,0,12,0,12
1765406826.231736,151,1,0,12,0,12
1765406826.248173,151,1,0,12,0,12
1765406826.265393,152,1,0,12,0,12
1765406826.281596,152,1,0,12,0,12
1765406826.298812,153,1,0,12,0,12
1765406826.315945,153,1,0,12,0,12
1765406826.332556,153,1,0,12,0,12
1765406826.349659,154,1,0,12,0,12
1765406826.367062,154,1,0,12,0,12
1765406826.383941,155,1,0,12,0,12
1765406826.400528,155,1,0,12,0,12
1765406826.418722,155,1,0,12,0,12
1765406826.435579,156,1,0,12,0,12
1765406826.452370,156,1,0,12,0,12
1765406826.469929,157,1,0,12,0,12
1765406826.486820,157,1,0,12,0,12
1765406826.503073,157,1,0,12,0,12
1765406826.519519,158,1,0,12,0,12
1765406826.535882,158,1,0,12,0,12
1765406826.552821,159,1,0,12,0,12
1765406826.569665,159,1,0,12,0,12
1765406826.586586,159,1,0,12,0,12
1765406826.604250,160,1,0,12,0,12
1765406826.620276,160,1,0,12,0,12
1765406826.636165,161,1,0,12,0,12
1765406826.651868,161,1,0,12,0,12
1765406826.667705,161,1,0,12,0,12
1765406826.684008,162,1,0,12,0,12
1765406826.700686,162,1,0,12,0,12
1765406826.717659,163,1,0,12,0,12
1765406826.734355,163,1,0,12,0,12
1765406826.749973,163,1,0,12,0,12
1765406826.766665,164,1,0,12,0,12
1765406826.783440,164,1,0,12,0,12
1765406826.801086,165,1,0,12,0,12
1765406826.817641,165,1,0,12,0,12
1765406826.834908,165,1,0,12,0,12
1765406826.851454,166,1,0,12,0,12
1765406826.868243,166,1,0,12,0,12
1765406826.884632,167,1,0,12,0,12
1765406826.901344,167,1,0,12,0,12
1765406826.917767,167,1,0,12,0,12
1765406826.934345,168,1,0,12,0,12
1765406826.950256,168,1,0,12,0,12
1765406826.966766,168,1,0,12,0,12
1765406826.983566,169,1,0,12,0,12
1765406827.000910,169,1,0,12,0,12
