time,snapshot_id,player_id,server_row,server_col,display_row,display_col
1765406824.775477,117,2,19,1,19,1
1765406824.786530,117,2,19,1,19,1
1765406824.802055,117,2,19,1,19,1
1765406824.819814,118,2,19,1,19,1
1765406824.836061,118,2,19,1,19,1
1765406824.852051,119,2,19,1,19,1
1765406824.868650,119,2,19,1,19,1
1765406824.884709,119,2,19,1,19,1
1765406824.900266,120,2,19,1,19,1
1765406824.916911,120,2,19,1,19,1
1765406824.934509,121,2,19,1,19,1
1765406824.950759,121,2,19,1,19,1
1765406824.967382,121,2,19,1,19,1
1765406824.983454,122,2,19,1,19,1
1765406824.999598,122,2,19,1,19,1
1765406825.016475,123,2,19,1,19,1
1765406825.032769,123,2,19,1,19,1
1765406825.048954,123,2,19,1,19,1
1765406825.066847,124,2,19,1,19,1
1765406825.084304,124,2,19,1,19,1
1765406825.100255,125,2,19,1,19,1
1765406825.120100,125,2,19,1,19,1
1765406825.135712,125,2,19,1,19,1
1765406825.149330,126,2,19,1,19,1
1765406825.166161,126,2,19,1,19,1
1765406825.182698,127,2,19,1,19,1
1765406825.198260,127,2,19,1,19,1
1765406825.215713,127,2,19,1,19,1
1765406825.231786,128,2,19,1,19,1
1765406825.248196,128,2,19,1,19,1
1765406825.264870,129,2,19,1,19,1
1765406825.281848,129,2,19,1,19,1
1765406825.298398,129,2,19,1,19,1
1765406825.314382,130,2,19,1,19,1
1765406825.330563,130,2,19,1,19,1
1765406825.349696,130,2,19,1,19,1
1765406825.366934,131,2,18,1,18,1
1765406825.384432,131,2,18,1,18,1
1765406825.400721,132,2,18,1,18,1
1765406825.417413,132,2,18,1,18,1
1765406825.434587,133,2,18,1,18,1
1765406825.451214,133,2,18,1,18,1
1765406825.468312,133,2,18,1,18,1
1765406825.485658,134,2,18,1,18,1
1765406825.501919,134,2,18,1,18,1
1765406825.519416,135,2,18,1,18,1
1765406825.535038,135,2,18,1,18,1
1765406825.551298,135,2,18,1,18,1
1765406825.567903,136,2,18,1,18,1
