time,snapshot_id,player_id,server_row,server_col,display_row,display_col
1765413713.595667,119,1,0,12,0,12
1765413713.624954,120,1,0,12,0,12
1765413713.634677,120,1,0,12,0,12
1765413713.648561,121,1,0,12,0,12
1765413713.664260,121,1,0,12,0,12
1765413713.681823,121,1,0,12,0,12
1765413713.697483,122,1,0,12,0,12
1765413713.714424,122,1,0,12,0,12
1765413713.730021,123,1,0,12,0,12
1765413713.746806,123,1,0,12,0,12
1765413713.762896,123,1,0,12,0,12
1765413713.779852,124,1,0,12,0,12
1765413713.797094,124,1,0,12,0,12
1765413713.814726,125,1,0,12,0,12
1765413713.830781,125,1,0,12,0,12
1765413713.846896,125,1,0,12,0,12
1765413713.892765,126,1,0,12,0,12
1765413713.911353,127,1,0,12,0,12
1765413713.931506,127,1,0,12,0,12
1765413713.949186,128,1,0,12,0,12
1765413713.965948,128,1,0,12,0,12
1765413713.982528,129,1,0,12,0,12
1765413713.999604,129,1,0,12,0,12
1765413714.016299,130,1,0,12,0,12
1765413714.032292,130,1,0,12,0,12
1765413714.048483,130,1,0,12,0,12
1765413714.064898,131,1,0,12,0,12
1765413714.081964,131,1,0,12,0,12
1765413714.099588,132,1,0,12,0,12
1765413714.115139,132,1,0,12,0,12
1765413714.131709,132,1,0,12,0,12
1765413714.147773,133,1,0,12,0,12
1765413714.163697,133,1,0,12,0,12
1765413714.179346,133,1,0,12,0,12
1765413714.195476,134,1,0,12,0,12
1765413714.211874,134,1,0,12,0,12
1765413714.229364,135,1,0,12,0,12
1765413714.245921,135,1,0,12,0,12
1765413714.262951,135,1,0,12,0,12
1765413714.279605,136,1,0,12,0,12
1765413714.295591,136,1,0,12,0,12
1765413714.312416,136,1,0,12,0,12
1765413714.328144,137,1,0,12,0,12
1765413714.345030,137,1,0,12,0,12
1765413714.361478,138,1,0,12,0,12
1765413714.378791,138,1,0,12,0,12
1765413714.394174,138,1,0,12,0,12
1765413714.411177,139,1,0,12,0,12
1765413714.428238,139,1,0,12,0,12
1765413714.445341,140,1,0,12,0,12
1765413714.461656,140,1,0,12,0,12
1765413714.478021,140,1,0,12,0,12
1765413714.494686,141,1,0,12,0,12
1765413714.511079,141,1,0,12,0,12
1765413714.528476,142,1,0,12,0,12
1765413714.544983,142,1,0,12,0,12
1765413714.561307,142,1,0,12,0,12
1765413714.577127,143,1,0,12,0,12
1765413714.594025,143,1,0,12,0,12
1765413714.610629,144,1,0,12,0,12
1765413714.626810,144,1,0,12,0,12
1765413714.642888,144,1,0,12,0,12
1765413714.660203,145,1,0,12,0,12
1765413714.677490,145,1,0,12,0,12
1765413714.694137,146,1,0,12,0,12
1765413714.711379,146,1,0,12,0,12
1765413714.728207,147,1,0,12,0,12
1765413714.745028,147,1,0,12,0,12
1765413714.762025,147,1,0,12,0,12
1765413714.778844,148,1,0,12,0,12
1765413714.795786,148,1,0,12,0,12
1765413714.811857,149,1,0,12,0,12
1765413714.828703,149,1,0,12,0,12
1765413714.845084,149,1,0,12,0,12
1765413714.861390,150,1,0,12,0,12
1765413714.876914,150,1,0,12,0,12
1765413714.894058,151,1,0,12,0,12
1765413714.910707,151,1,0,12,0,12
1765413714.926774,151,1,0,12,0,12
1765413714.942615,152,1,0,12,0,12
1765413714.959511,152,1,0,12,0,12
1765413714.976418,152,1,0,12,0,12
1765413714.992214,153,1,0,12,0,12
1765413715.009706,153,1,0,12,0,12
1765413715.025746,154,1,0,12,0,12
1765413715.042351,154,1,0,12,0,12
1765413715.059027,154,1,0,12,0,12
1765413715.075775,155,1,0,12,0,12
1765413715.091582,155,1,0,12,0,12
1765413715.108701,156,1,0,12,0,12
1765413715.125753,156,1,0,12,0,12
1765413715.142420,156,1,0,12,0,12
1765413715.159115,157,1,0,12,0,12
1765413715.176289,157,1,0,12,0,12
1765413715.192685,158,1,0,12,0,12
1765413715.209641,158,1,0,12,0,12
1765413715.226126,158,1,0,12,0,12
1765413715.242844,159,1,0,12,0,12
1765413715.260048,159,1,0,12,0,12
1765413715.276459,160,1,0,12,0,12
1765413715.292801,160,1,0,12,0,12
1765413715.310416,160,1,0,12,0,12
1765413715.326809,161,1,0,12,0,12
1765413715.342848,161,1,0,12,0,12
1765413715.359627,162,1,0,12,0,12
1765413715.376138,162,1,0,12,0,12
1765413715.392187,163,1,0,12,0,12
1765413715.408583,163,1,0,12,0,12
1765413715.424459,163,1,0,12,0,12
1765413715.441302,164,1,0,12,0,12
1765413715.457478,164,1,0,12,0,12
1765413715.474310,164,1,0,12,0,12
1765413715.490647,165,1,0,12,0,12
1765413715.507002,165,1,0,12,0,12
1765413715.524321,166,1,0,12,0,12
1765413715.541393,166,1,0,12,0,12
1765413715.558189,166,1,0,12,0,12
1765413715.574868,167,1,0,12,0,12
1765413715.591846,167,1,0,12,0,12
1765413715.608443,168,1,0,12,0,12
1765413715.624936,168,1,0,12,0,12
1765413715.641054,168,1,0,12,0,12
1765413715.657013,169,1,0,12,0,12
1765413715.817195,169,1,0,12,0,12
1765413715.844533,170,1,0,12,0,12
1765413715.890747,170,1,0,12,0,12
1765413715.905318,171,1,0,12,0,12
1765413715.921784,171,1,0,12,0,12
1765413715.940194,171,1,0,12,0,12
1765413715.979656,173,1,0,12,0,12
1765413715.996907,173,1,0,12,0,12
1765413716.013435,173,1,0,12,0,12
1765413716.030076,174,1,0,12,0,12
1765413716.046938,174,1,0,12,0,12
1765413716.064315,175,1,0,12,0,12
1765413716.081117,175,1,0,12,0,12
1765413716.097618,175,1,0,12,0,12
1765413716.114512,176,1,0,12,0,12
1765413716.131429,176,1,0,12,0,12
1765413716.148201,177,1,0,12,0,12
1765413716.165062,177,1,0,12,0,12
1765413716.181670,177,1,0,12,0,12
1765413716.198334,178,1,0,12,0,12
1765413716.215119,178,1,0,12,0,12
1765413716.231720,179,1,0,12,0,12
1765413716.248070,179,1,0,12,0,12
1765413716.264357,179,1,0,12,0,12
1765413716.280164,180,1,0,12,0,12
1765413716.297128,180,1,0,12,0,12
1765413716.313873,181,1,0,12,0,12
1765413716.330956,181,1,0,12,0,12
1765413716.347590,181,1,0,12,0,12
1765413716.363882,182,1,0,12,0,12
1765413716.380657,182,1,0,12,0,12
1765413716.396820,182,1,0,12,0,12
1765413716.412646,183,1,0,12,0,12
1765413716.429053,183,1,0,12,0,12
1765413716.446877,184,1,0,12,0,12
1765413716.464506,184,1,0,12,0,12
1765413716.480478,184,1,0,12,0,12
1765413716.497036,185,1,0,12,0,12
1765413716.514071,185,1,0,12,0,12
1765413716.530699,186,1,0,12,0,12
1765413716.547296,186,1,0,12,0,12
1765413716.564607,186,1,0,12,0,12
1765413716.581421,187,1,0,12,0,12
1765413716.597844,187,1,0,12,0,12
1765413716.614598,188,1,0,12,0,12
1765413716.630830,188,1,0,12,0,12
1765413716.648531,188,1,0,12,0,12
1765413716.665277,189,1,0,13,0,13
1765413716.681765,189,1,0,13,0,13
1765413716.697936,190,1,0,13,0,13
1765413716.714064,190,1,0,13,0,13
1765413716.730509,190,1,0,13,0,13
1765413716.747212,191,1,0,13,0,13
1765413716.764580,191,1,0,13,0,13
1765413716.781584,192,1,0,13,0,13
1765413716.798399,192,1,0,13,0,13
1765413716.814696,192,1,0,13,0,13
1765413716.831553,193,1,0,13,0,13
1765413716.847213,193,1,0,13,0,13
1765413716.863850,194,1,0,13,0,13
1765413716.880762,194,1,0,13,0,13
1765413716.896540,194,1,0,13,0,13
1765413716.912764,195,1,0,13,0,13
1765413716.929140,195,1,0,13,0,13
1765413716.947040,195,1,0,13,0,13
1765413716.963645,196,1,0,13,0,13
1765413716.980010,196,1,0,13,0,13
1765413716.996922,197,1,0,13,0,13
1765413717.012966,197,1,0,13,0,13
1765413717.030184,197,1,0,13,0,13
1765413717.047114,198,1,0,13,0,13
1765413717.064601,198,1,0,13,0,13
1765413717.080777,199,1,0,13,0,13
1765413717.097082,199,1,0,13,0,13
1765413717.113918,199,1,0,13,0,13
1765413717.131216,200,1,0,13,0,13
1765413717.147104,200,1,0,13,0,13
1765413717.164187,201,1,0,13,0,13
1765413717.180694,201,1,0,13,0,13
1765413717.196860,201,1,0,13,0,13
1765413717.214763,202,1,0,13,0,13
1765413717.230406,202,1,0,13,0,13
1765413717.246387,203,1,0,13,0,13
1765413717.263004,203,1,0,13,0,13
1765413717.280257,203,1,0,13,0,13
1765413717.297252,204,1,0,13,0,13
1765413717.313850,204,1,0,13,0,13
