time,player_id,row,col
1765413724.318307,2,16,0
1765413724.318307,3,4,0
1765413724.318307,4,3,7
1765413724.360174,1,0,11
1765413724.360174,2,15,0
1765413724.360174,3,4,0
1765413724.360174,4,3,7
1765413724.403317,1,0,11
1765413724.403317,2,15,0
1765413724.403317,3,4,0
1765413724.403317,4,3,7
1765413724.445845,1,0,11
1765413724.445845,2,15,0
1765413724.445845,3,4,0
1765413724.445845,4,3,7
1765413724.488957,1,0,11
1765413724.488957,2,15,0
1765413724.488957,3,4,0
1765413724.488957,4,3,7
1765413724.530715,1,0,11
1765413724.530715,2,15,0
1765413724.530715,3,4,0
1765413724.530715,4,3,6
1765413724.572694,1,0,11
1765413724.572694,2,15,0
1765413724.572694,3,4,0
1765413724.572694,4,3,6
1765413724.614233,1,0,11
1765413724.614233,2,15,0
1765413724.614233,3,4,0
1765413724.614233,4,3,6
1765413724.655402,1,0,11
1765413724.655402,2,15,0
1765413724.655402,3,4,0
1765413724.655402,4,3,6
1765413724.698143,1,0,11
1765413724.698143,2,15,0
1765413724.698143,3,4,0
1765413724.698143,4,3,6
1765413724.739658,1,0,11
1765413724.739658,2,15,0
1765413724.739658,3,4,0
1765413724.739658,4,3,6
1765413724.781445,1,0,11
1765413724.781445,2,15,0
1765413724.781445,3,3,0
1765413724.781445,4,3,6
1765413724.823555,1,0,11
1765413724.823555,2,15,0
1765413724.823555,3,3,0
1765413724.823555,4,3,6
1765413724.865875,1,1,11
1765413724.865875,2,15,0
1765413724.865875,3,3,0
1765413724.865875,4,3,6
1765413724.908182,1,1,11
1765413724.908182,2,15,0
1765413724.908182,3,3,0
1765413724.908182,4,3,6
1765413724.951322,1,1,11
1765413724.951322,2,16,0
1765413724.951322,3,3,0
1765413724.951322,4,3,6
1765413724.993035,1,1,11
1765413724.993035,2,16,0
1765413724.993035,3,3,0
1765413724.993035,4,3,6
1765413725.036368,1,1,11
1765413725.036368,2,16,0
1765413725.036368,3,3,0
1765413725.036368,4,2,6
1765413725.078774,1,1,11
1765413725.078774,2,16,0
1765413725.078774,3,3,0
1765413725.078774,4,2,6
1765413725.120898,1,1,11
1765413725.120898,2,16,0
1765413725.120898,3,3,0
1765413725.120898,4,2,6
1765413725.163009,1,1,11
1765413725.163009,2,16,0
1765413725.163009,3,3,0
1765413725.163009,4,2,6
1765413725.205005,1,1,11
1765413725.205005,2,16,0
1765413725.205005,3,3,0
1765413725.205005,4,2,6
1765413725.247336,1,2,11
1765413725.247336,2,16,0
1765413725.247336,3,3,0
1765413725.247336,4,2,6
1765413725.288758,1,2,11
1765413725.288758,2,16,0
