time,snapshot_id,player_id,server_row,server_col,display_row,display_col
1766621369.443216,603,4,18,1,18,1
1766621369.459657,604,4,18,1,18,1
1766621369.475528,604,4,18,1,18,1
1766621369.492595,605,4,18,1,18,1
1766621369.508962,606,4,17,1,17,1
1766621369.525454,607,4,17,1,17,1
1766621369.541958,607,4,17,1,17,1
1766621369.558774,608,4,17,1,17,1
1766621369.574895,609,4,16,1,16,1
1766621369.590749,610,4,16,1,16,1
1766621369.609096,610,4,16,1,16,1
1766621369.625736,611,4,16,1,16,1
1766621369.642034,612,4,16,2,16,2
1766621369.658662,613,4,16,2,16,2
1766621369.674381,613,4,16,2,16,2
1766621369.690852,614,4,16,2,16,2
1766621369.706758,615,4,15,2,15,2
1766621369.723589,616,4,15,2,15,2
1766621369.740031,616,4,15,2,15,2
1766621369.756518,617,4,15,2,15,2
1766621369.772964,618,4,15,2,15,2
1766621369.788878,619,4,15,3,15,3
1766621369.804184,619,4,15,3,15,3
1766621369.821314,620,4,15,3,15,3
1766621369.837942,621,4,15,3,15,3
1766621369.854478,622,4,15,3,15,3
1766621369.870967,622,4,15,3,15,3
1766621369.887626,623,4,15,2,15,2
1766621369.904123,624,4,15,2,15,2
1766621369.921549,625,4,15,1,15,1
1766621369.939162,625,4,15,1,15,1
1766621369.956200,626,4,15,1,15,1
1766621369.973467,627,4,15,1,15,1
1766621369.990171,628,4,15,1,15,1
1766621370.006377,628,4,15,1,15,1
1766621370.023623,629,4,14,1,14,1
1766621370.039962,630,4,14,1,14,1
1766621370.055957,631,4,14,1,14,1
1766621370.072811,632,4,14,1,14,1
1766621370.088939,632,4,14,1,14,1
1766621370.104577,633,4,14,2,14,2
1766621370.121087,634,4,14,2,14,2
1766621370.138100,634,4,14,2,14,2
1766621370.154335,635,4,14,2,14,2
1766621370.171534,636,4,14,1,14,1
1766621370.187806,637,4,14,1,14,1
1766621370.204563,637,4,14,1,14,1
1766621370.221268,638,4,14,1,14,1
1766621370.237723,639,4,14,1,14,1
1766621370.253473,640,4,13,1,13,1
1766621370.270396,640,4,13,1,13,1
1766621370.287600,641,4,13,1,13,1
1766621370.303932,642,4,13,1,13,1
1766621370.320243,643,4,12,1,12,1
1766621370.336875,643,4,12,1,12,1
1766621370.353221,644,4,12,1,12,1
1766621370.369596,645,4,12,1,12,1
1766621370.386292,646,4,12,1,12,1
1766621370.403458,646,4,12,1,12,1
1766621370.419783,647,4,12,1,12,1
1766621370.435712,648,4,12,2,12,2
1766621370.452453,649,4,12,2,12,2
1766621370.469035,649,4,12,2,12,2
1766621370.485294,650,4,12,2,12,2
1766621370.502059,651,4,12,1,12,1
1766621370.517839,652,4,12,1,12,1
1766621370.533809,652,4,12,1,12,1
1766621370.549724,653,4,12,1,12,1
1766621370.566501,654,4,12,0,12,0
1766621370.583165,655,4,12,0,12,0
1766621370.600484,655,4,12,0,12,0
1766621370.616488,656,4,12,0,12,0
1766621370.633198,657,4,11,0,11,0
1766621370.655576,658,4,11,0,11,0
1766621370.666845,658,4,11,0,11,0
1766621370.683427,659,4,11,0,11,0
1766621370.700264,660,4,11,0,11,0
1766621370.717890,661,4,12,0,12,0
1766621370.734057,661,4,12,0,12,0
1766621370.749624,662,4,12,0,12,0
1766621370.765739,663,4,12,0,12,0
1766621370.781344,663,4,12,0,12,0
