client_id,snapshot_id,seq_num,server_timestamp,recv_time,latency,jitter
2,216,216,1765321072122,1765321072122,0,0.0010354042053222628
2,217,217,1765321072173,1765321072173,0,0.00042958259582519254
2,218,218,1765321072223,1765321072223,0,0.0005290031433105441
2,219,219,1765321072274,1765321072274,0,0.0008568286895751925
2,220,220,1765321072325,1765321072325,0,0.03337054252624512
2,221,221,1765321072376,1765321072379,3,0.0038234710693359347
2,222,222,1765321072428,1765321072429,1,0.0004083633422851535
2,223,223,1765321072478,1765321072481,3,0.0013887405395507785
2,224,224,1765321072529,1765321072530,1,0.001100349426269534
2,225,225,1765321072580,1765321072580,0,6.489753723144809e-05
2,226,226,1765321072630,1765321072630,0,0.0007171154022216769
2,227,227,1765321072681,1765321072681,0,0.0010578155517578097
2,228,228,1765321072732,1765321072732,0,0.0009014129638671847
2,229,229,1765321072783,1765321072783,0,0.0005349636077880832
2,230,230,1765321072833,1765321072833,0,0.0005537986755371066
2,231,231,1765321072885,1765321072885,0,0.001697492599487302
2,232,232,1765321072935,1765321072935,0,0.000498008728027341
2,233,233,1765321072989,1765321072990,1,0.0010283470153808622
2,234,234,1765321073040,1765321073040,0,0.0004272937774658231
2,235,235,1765321073091,1765321073091,0,0.0007164001464843722
2,236,236,1765321073141,1765321073141,0,0.0004996776580810519
2,237,237,1765321073192,1765321073192,0,0.0005557060241699191
2,238,238,1765321073243,1765321073243,0,0.0010077476501464816
2,239,239,1765321073294,1765321073294,0,0.0009567260742187472
2,240,240,1765321073344,1765321073344,0,0.0006780147552490207
2,241,241,1765321073395,1765321073395,0,0.0010628223419189425
2,242,242,1765321073446,1765321073446,0,0.0004553318023681613
2,243,243,1765321073496,1765321073498,2,0.002554130554199216
2,244,244,1765321073547,1765321073548,1,0.0001061439514160184
2,245,245,1765321073597,1765321073598,1,9.698867797851285e-05
2,246,246,1765321073649,1765321073649,0,0.02615766525268555
2,247,247,1765321073699,1765321073699,0,0.0007194995880126925
2,248,248,1765321073750,1765321073750,0,0.00038952827453613004
2,249,249,1765321073801,1765321073801,0,0.0013477325439453097
2,250,250,1765321073851,1765321073851,0,0.0003504276275634738
2,251,251,1765321073903,1765321073903,0,0.0012731075286865207
2,252,252,1765321073953,1765321073953,0,0.0006610870361328097
2,253,253,1765321074004,1765321074004,0,0.000505638122558591
2,254,254,1765321074055,1765321074055,0,0.001138877868652341
2,255,255,1765321074106,1765321074106,0,0.0006987571716308566
2,256,256,1765321074157,1765321074157,0,0.0009266853332519503
2,257,257,1765321074208,1765321074208,0,0.001040172576904294
2,258,258,1765321074258,1765321074258,0,0.0005559444427490207
2,259,259,1765321074309,1765321074309,0,0.0006319999694824191
2,260,260,1765321074360,1765321074363,3,0.004067134857177732
2,261,261,1765321074411,1765321074413,2,0.0002782821655273465
2,262,262,1765321074461,1765321074461,0,0.0013835906982421903
2,263,263,1765321074512,1765321074512,0,0.0005654811859130832
2,264,264,1765321074563,1765321074563,0,0.04793481826782227
2,265,265,1765321074614,1765321074614,0,0.0010356426239013644
2,266,266,1765321074664,1765321074664,0,0.0005435466766357394
2,267,267,1765321074715,1765321074715,0,0.0007836341857910128
2,268,268,1765321074766,1765321074766,0,0.0005185127258300753
2,269,269,1765321074816,1765321074816,0,0.0005754947662353488
2,270,270,1765321074867,1765321074867,0,0.0005619049072265597
2,271,271,1765321074918,1765321074918,0,0.04123907089233399
2,272,272,1765321074970,1765321074973,3,0.004607152938842771
2,273,273,1765321075021,1765321075021,0,0.0019064426422119168
2,274,274,1765321075072,1765321075072,0,0.0009636402130126925
2,275,275,1765321075123,1765321075123,0,0.000622224807739255
2,276,276,1765321075173,1765321075173,0,0.00036282539367675504
2,277,277,1765321075224,1765321075224,0,0.0005709648132324191
2,278,278,1765321075275,1765321075275,0,0.00104565620422363
2,279,279,1765321075325,1765321075325,0,0.00046057701110839566
2,280,280,1765321075376,1765321075376,0,0.000902366638183591
2,281,281,1765321075427,1765321075427,0,0.0014280796051025363
2,282,282,1765321075478,1765321075478,0,0.0005254268646240207
2,283,283,1765321075529,1765321075529,0,0.0007340431213378878
2,284,284,1765321075579,1765321075579,0,0.0007159233093261691
2,285,285,1765321075635,1765321075635,0,0.005368900299072263
2,286,286,1765321075686,1765321075686,0,0.0008520603179931613
2,287,287,1765321075736,1765321075736,0,0.0003623485565185519
2,288,288,1765321075787,1765321075787,0,0.0010942935943603488
2,289,289,1765321075838,1765321075838,0,0.0004500865936279269
2,290,290,1765321075888,1765321075888,0,0.0005387783050537082
2,291,291,1765321075939,1765321075939,0,0.00144238471984863
2,292,292,1765321075992,1765321075992,0,0.0021767139434814425
2,293,293,1765321076043,1765321076043,0,0.0006885051727294894
2,294,294,1765321076094,1765321076094,0,0.0007903099060058566
2,295,295,1765321076145,1765321076145,0,0.001047801971435544
2,296,296,1765321076195,1765321076195,0,0.0007929325103759738
2,297,297,1765321076246,1765321076246,0,0.0006777763366699191
2,298,298,1765321076297,1765321076300,3,0.003402662277221677
2,299,299,1765321076348,1765321076351,3,0.0013370037078857394
2,300,300,1765321076398,1765321076399,1,0.001424121856689456
2,301,301,1765321076450,1765321076450,0,0.0006079196929931613
2,302,302,1765321076501,1765321076501,0,0.0006076812744140597
2,303,303,1765321076551,1765321076551,0,0.0006978034973144503
2,304,304,1765321076602,1765321076602,0,0.0008573055267333957
2,305,305,1765321076653,1765321076653,0,0.0008437156677246066
2,306,306,1765321076704,1765321076704,0,0.001058769226074216
2,307,307,1765321076755,1765321076755,0,0.0004958629608154269
2,308,308,1765321076805,1765321076805,0,0.0008062839508056613
2,309,309,1765321076856,1765321076856,0,0.0006949424743652316
2,310,310,1765321076907,1765321076907,0,0.0006894588470458957
2,311,311,1765321076958,1765321076958,0,0.001264762878417966
2,312,312,1765321077009,1765321077009,0,0.0007509708404540988
2,313,313,1765321077060,1765321077060,0,0.0011152744293212863
2,314,314,1765321077111,1765321077111,0,0.000776481628417966
2,315,315,1765321077161,1765321077164,3,0.0030095100402832003
2,316,316,1765321077212,1765321077214,2,0.0004889488220214816
2,317,317,1765321077263,1765321077263,0,0.001319932937622073
2,318,318,1765321077314,1765321077314,0,0.0013322353363037082
2,319,319,1765321077365,1765321077365,0,0.0011627197265624972
2,320,320,1765321077416,1765321077416,0,0.0006775379180908175
2,321,321,1765321077468,1765321077468,0,0.001956415176391599
2,322,322,1765321077519,1765321077519,0,0.0006219863891601535
2,323,323,1765321077569,1765321077569,0,0.00041670799255370816
2,324,324,1765321077620,1765321077620,0,0.0007071018218994113
2,325,325,1765321077671,1765321077671,0,0.0007593154907226535
2,326,326,1765321077721,1765321077721,0,0.0006541728973388644
2,327,327,1765321077772,1765321077772,0,0.00073285102844238
2,328,328,1765321077822,1765321077822,0,0.0004851341247558566
2,329,329,1765321077874,1765321077874,0,0.001312208175659177
2,330,330,1765321077925,1765321077928,3,0.004497957229614255
2,331,331,1765321077976,1765321077977,1,0.0013463973999023465
2,332,332,1765321078027,1765321078028,1,0.0007147312164306613
2,333,333,1765321078077,1765321078077,0,0.00023870468139648715
2,334,334,1765321078128,1765321078128,0,0.0003816604614257785
2,335,335,1765321078179,1765321078179,0,0.000873994827270505
2,336,336,1765321078229,1765321078229,0,0.0005893230438232394
2,337,337,1765321078280,1765321078280,0,0.000898551940917966
2,338,338,1765321078331,1765321078331,0,0.044465827941894534
2,339,339,1765321078382,1765321078382,0,0.001119804382324216
2,340,340,1765321078433,1765321078433,0,0.0003637790679931613
2,341,341,1765321078484,1765321078484,0,0.0012595176696777316
2,342,342,1765321078534,1765321078534,0,0.0006217479705810519
2,343,343,1765321078586,1765321078586,0,0.0011598587036132785
2,344,344,1765321078637,1765321078637,0,0.0009085655212402316
2,345,345,1765321078687,1765321078690,3,0.0037788867950439425
2,346,346,1765321078738,1765321078740,2,0.0003445625305175809
2,347,347,1765321078789,1765321078789,0,0.001084613800048831
2,348,348,1765321078839,1765321078839,0,0.00037927627563476285
2,349,349,1765321078890,1765321078890,0,0.0005354404449462863
2,350,350,1765321078941,1765321078941,0,0.0012666702270507785
2,351,351,1765321078995,1765321078995,0,0.001964044570922849
2,352,352,1765321079045,1765321079045,0,0.0007950782775878878
2,353,353,1765321079096,1765321079100,4,0.004091453552246091
2,354,354,1765321079147,1765321079149,2,0.0007825374603271512
2,355,355,1765321079198,1765321079198,0,0.0005376815795898465
2,356,356,1765321079249,1765321079249,0,0.00047154426574706754
2,357,357,1765321079299,1765321079299,0,0.0005385398864746066
2,358,358,1765321079350,1765321079350,0,0.0004844188690185519
2,359,359,1765321079400,1765321079400,0,0.0005111217498779269
2,360,360,1765321079451,1765321079451,0,0.0009860515594482394
2,361,361,1765321079502,1765321079502,0,0.0012294769287109347
2,362,362,1765321079553,1765321079553,0,0.0009488582611083957
2,363,363,1765321079604,1765321079604,0,0.0005754947662353488
2,364,364,1765321079655,1765321079655,0,0.0006002902984619113
2,365,365,1765321079705,1765321079705,0,0.0008904457092285128
2,366,366,1765321079756,1765321079759,3,0.0036556243896484347
2,367,367,1765321079807,1765321079807,0,0.002449560165405276
2,368,368,1765321079857,1765321079860,3,0.0036088943481445285
2,369,369,1765321079908,1765321079911,3,0.0007807731628417941
2,370,370,1765321079959,1765321079961,2,0.03294520378112793
2,371,371,1765321080010,1765321080011,1,0.0002452850341796847
2,372,372,1765321080060,1765321080060,0,0.0006101608276367215
2,373,373,1765321080111,1765321080111,0,0.000860404968261716
2,374,374,1765321080162,1765321080162,0,0.000589561462402341
2,375,375,1765321080213,1765321080213,0,0.0006432056427001925
2,376,376,1765321080263,1765321080263,0,0.000881624221801755
2,377,377,1765321080314,1765321080314,0,0.00062603950500488
2,378,378,1765321080365,1765321080365,0,0.001039695739746091
2,379,379,1765321080416,1765321080416,0,0.0004455566406249972
2,380,380,1765321080466,1765321080466,0,0.0006598949432373019
2,381,381,1765321080518,1765321080518,0,0.0014106750488281222
2,382,382,1765321080568,1765321080568,0,0.0005006313323974582
2,383,383,1765321080619,1765321080619,0,0.0005816936492919894
2,384,384,1765321080670,1765321080670,0,0.000902366638183591
2,385,385,1765321080721,1765321080721,0,0.0009152412414550753
2,386,386,1765321080771,1765321080773,2,0.0022911548614501925
2,387,387,1765321080822,1765321080825,3,0.0018267154693603488
2,388,388,1765321080873,1765321080874,1,0.0005605697631835965
2,389,389,1765321080924,1765321080924,0,0.0004380226135253934
2,390,390,1765321080975,1765321080975,0,0.001272869110107419
2,391,391,1765321081026,1765321081026,0,0.0013560771942138644
2,392,392,1765321081077,1765321081077,0,0.0008782863616943332
2,393,393,1765321081128,1765321081128,0,0.0005416393280029269
2,394,394,1765321081179,1765321081179,0,0.00100750923156738
2,395,395,1765321081229,1765321081229,0,0.0005814552307128878
