time,player_id,row,col
1766621366.320445,2,0,7
1766621366.341908,1,0,0
1766621366.341908,2,0,7
1766621366.364120,1,0,0
1766621366.364120,2,0,8
1766621366.386914,1,0,0
1766621366.386914,2,0,8
1766621366.408127,1,0,0
1766621366.408127,2,0,8
1766621366.429919,1,0,0
1766621366.429919,2,0,7
1766621366.451844,1,0,0
1766621366.451844,2,0,7
1766621366.475804,1,0,0
1766621366.475804,2,0,7
1766621366.498139,1,0,0
1766621366.498139,2,0,6
1766621366.519678,1,1,0
1766621366.519678,2,0,6
1766621366.541170,1,1,0
1766621366.541170,2,0,6
1766621366.562271,1,1,0
1766621366.562271,2,0,6
1766621366.583888,1,0,0
1766621366.583888,2,0,6
1766621366.605444,1,0,0
1766621366.605444,2,0,6
1766621366.626845,1,0,0
1766621366.626845,2,0,6
1766621366.647890,1,0,0
1766621366.647890,2,0,6
1766621366.669469,1,0,0
1766621366.669469,2,1,6
1766621366.691779,1,0,0
1766621366.691779,2,1,6
1766621366.713321,1,0,0
1766621366.713321,2,1,6
1766621366.736688,1,0,0
1766621366.736688,2,2,6
1766621366.758232,1,0,0
1766621366.758232,2,2,6
1766621366.780475,1,0,0
1766621366.780475,2,2,6
1766621366.802281,1,0,0
1766621366.802281,2,1,6
1766621366.826084,1,0,0
1766621366.826084,2,1,6
1766621366.847697,1,0,0
1766621366.847697,2,1,6
1766621366.868988,1,0,0
1766621366.868988,2,1,5
1766621366.891362,1,0,0
1766621366.891362,2,1,5
1766621366.912923,1,0,0
1766621366.912923,2,1,5
1766621366.934362,1,0,0
1766621366.934362,2,1,4
1766621366.956155,1,0,0
1766621366.956155,2,1,4
1766621366.978018,1,1,0
1766621366.978018,2,1,4
1766621366.999464,1,1,0
1766621366.999464,2,1,5
1766621366.999464,3,19,5
1766621367.021599,1,1,0
1766621367.021599,2,1,5
1766621367.021599,3,19,5
1766621367.043406,1,2,0
1766621367.043406,2,1,5
1766621367.043406,3,19,5
1766621367.065080,1,2,0
1766621367.065080,2,1,4
1766621367.065080,3,19,5
1766621367.086123,1,2,0
1766621367.086123,2,1,4
1766621367.086123,3,19,5
1766621367.108097,1,2,1
1766621367.108097,2,1,4
1766621367.108097,3,19,5
1766621367.132039,1,2,1
1766621367.132039,2,1,4
1766621367.132039,3,19,5
1766621367.154149,1,2,1
1766621367.154149,2,1,5
1766621367.154149,3,19,5
1766621367.176152,1,2,1
1766621367.176152,2,1,5
1766621367.176152,3,19,5
1766621367.198358,1,2,1
1766621367.198358,2,1,5
1766621367.198358,3,19,5
1766621367.223319,1,2,1
1766621367.223319,2,1,5
1766621367.223319,3,19,5
1766621367.246502,1,2,1
1766621367.246502,2,1,5
1766621367.246502,3,19,5
1766621367.268090,1,2,1
1766621367.268090,2,1,5
1766621367.268090,3,19,5
1766621367.289339,1,2,0
1766621367.289339,2,0,5
1766621367.289339,3,19,5
1766621367.313241,1,2,0
1766621367.313241,2,0,5
1766621367.313241,3,19,5
1766621367.335896,1,2,0
1766621367.335896,2,0,5
1766621367.335896,3,18,5
1766621367.357315,1,2,0
1766621367.357315,2,0,5
1766621367.357315,3,18,5
1766621367.379366,1,2,0
1766621367.379366,2,1,5
1766621367.379366,3,18,5
1766621367.401422,1,2,0
1766621367.401422,2,1,5
1766621367.401422,3,18,5
1766621367.423891,1,2,0
1766621367.423891,2,1,5
1766621367.423891,3,17,5
1766621367.445578,1,1,0
1766621367.445578,2,1,5
1766621367.445578,3,17,5
1766621367.467452,1,1,0
1766621367.467452,2,0,5
1766621367.467452,3,17,5
1766621367.489179,1,0,0
1766621367.489179,2,0,5
1766621367.489179,3,16,5
1766621367.625704,1,1,0
1766621367.625704,2,0,6
1766621367.625704,3,16,6
1766621367.647392,1,1,0
1766621367.647392,2,0,6
1766621367.647392,3,15,6
1766621367.669142,1,1,0
1766621367.669142,2,0,6
1766621367.669142,3,15,6
1766621367.690722,1,0,0
1766621367.690722,2,0,6
1766621367.690722,3,15,6
1766621367.712499,1,0,0
1766621367.712499,2,0,6
1766621367.712499,3,15,6
1766621367.731673,1,0,0
1766621367.731673,2,0,6
1766621367.731673,3,15,7
1766621367.772253,1,0,0
1766621367.772253,2,0,6
1766621367.772253,3,15,7
1766621367.791001,1,0,0
1766621367.791001,2,0,6
1766621367.791001,3,15,7
1766621367.813084,1,0,0
1766621367.813084,2,0,6
1766621367.813084,3,15,6
1766621367.851142,1,0,0
1766621367.851142,2,0,6
1766621367.851142,3,15,6
1766621367.873216,1,0,0
1766621367.873216,2,0,6
1766621367.873216,3,15,5
1766621367.894521,1,1,0
1766621367.894521,2,0,5
1766621367.894521,3,15,5
1766621367.915822,1,1,0
1766621367.915822,2,0,5
1766621367.915822,3,15,5
1766621367.937391,1,1,0
1766621367.937391,2,0,5
1766621367.937391,3,15,5
1766621367.959773,1,2,0
1766621367.959773,2,0,5
1766621367.959773,3,14,5
1766621367.982198,1,2,0
1766621367.982198,2,0,4
1766621367.982198,3,14,5
1766621368.004176,1,2,0
1766621368.004176,2,0,4
1766621368.004176,3,14,5
1766621368.026239,1,2,0
1766621368.026239,2,0,4
1766621368.026239,3,14,5
1766621368.047260,1,2,1
1766621368.047260,2,0,3
1766621368.047260,3,14,6
1766621368.068894,1,2,1
1766621368.068894,2,0,3
1766621368.068894,3,14,6
1766621368.090584,1,2,1
1766621368.090584,2,0,3
1766621368.090584,3,14,6
1766621368.111637,1,2,2
1766621368.111637,2,0,3
1766621368.111637,3,14,5
1766621368.132794,1,2,2
1766621368.132794,2,0,3
1766621368.132794,3,14,5
1766621368.154369,1,2,2
1766621368.154369,2,0,3
1766621368.154369,3,14,5
1766621368.175858,1,2,3
1766621368.175858,2,0,3
1766621368.175858,3,13,5
1766621368.198176,1,2,3
1766621368.198176,2,0,3
1766621368.198176,3,13,5
1766621368.220098,1,2,3
1766621368.220098,2,0,3
1766621368.220098,3,13,5
1766621368.242031,1,1,3
1766621368.242031,2,1,3
1766621368.242031,3,13,5
1766621368.265281,1,1,3
1766621368.265281,2,1,3
1766621368.265281,3,12,5
1766621368.287842,1,1,3
1766621368.287842,2,1,3
1766621368.287842,3,12,5
1766621368.309421,1,1,3
1766621368.309421,2,0,3
1766621368.309421,3,12,5
1766621368.330609,1,1,3
1766621368.330609,2,0,3
1766621368.330609,3,12,5
1766621368.352483,1,1,3
1766621368.352483,2,0,3
1766621368.352483,3,12,5
1766621368.374738,1,1,3
1766621368.374738,2,0,3
1766621368.374738,3,12,6
1766621368.398133,1,1,2
1766621368.398133,2,0,3
1766621368.398133,3,12,6
1766621368.422839,1,1,2
1766621368.422839,2,0,3
1766621368.422839,3,12,6
1766621368.445113,1,1,2
1766621368.445113,2,0,3
1766621368.445113,3,12,5
1766621368.469189,1,1,2
1766621368.469189,2,0,3
1766621368.469189,3,12,5
1766621368.493330,1,2,2
1766621368.493330,2,0,3
1766621368.493330,3,12,4
1766621368.514529,1,2,2
1766621368.514529,2,0,3
1766621368.514529,3,12,4
1766621368.536047,1,2,3
1766621368.536047,2,0,3
1766621368.536047,3,12,4
1766621368.557600,1,2,3
1766621368.557600,2,0,3
1766621368.557600,3,12,4
1766621368.579559,1,2,3
1766621368.579559,2,0,3
1766621368.579559,3,11,4
1766621368.601291,1,1,3
1766621368.601291,2,0,3
1766621368.601291,3,11,4
1766621368.622411,1,1,3
1766621368.622411,2,0,3
1766621368.622411,3,11,4
1766621368.644554,1,1,3
1766621368.644554,2,0,3
1766621368.644554,3,11,4
1766621368.666292,1,0,3
1766621368.666292,2,0,3
1766621368.666292,3,12,4
1766621368.687914,1,0,3
1766621368.687914,2,0,3
1766621368.687914,3,12,4
1766621368.709367,1,0,3
1766621368.709367,2,0,3
1766621368.709367,3,12,4
1766621368.730860,1,0,3
1766621368.730860,2,0,3
1766621368.730860,3,13,4
1766621368.752453,1,0,3
1766621368.752453,2,0,3
1766621368.752453,3,13,4
1766621368.773567,1,0,3
1766621368.773567,2,0,3
1766621368.773567,3,13,4
1766621368.795154,1,0,3
1766621368.795154,2,0,3
1766621368.795154,3,13,4
1766621368.817530,1,0,3
1766621368.817530,2,0,3
1766621368.817530,3,12,4
1766621368.838666,1,0,3
1766621368.838666,2,0,4
1766621368.838666,3,12,4
1766621368.860207,1,0,3
1766621368.860207,2,0,4
1766621368.860207,3,12,4
1766621368.881797,1,0,3
1766621368.881797,2,0,4
1766621368.881797,3,12,3
1766621368.903841,1,0,3
1766621368.903841,2,0,4
1766621368.903841,3,12,3
1766621368.926001,1,1,3
1766621368.926001,2,0,4
1766621368.926001,3,12,3
1766621368.949159,1,1,3
1766621368.949159,2,0,4
1766621368.949159,3,12,2
1766621368.970839,1,1,3
1766621368.970839,2,0,4
1766621368.970839,3,12,2
1766621368.992388,1,1,4
1766621368.992388,2,0,4
1766621368.992388,3,12,2
1766621369.016460,1,1,4
1766621369.016460,2,0,4
1766621369.016460,3,12,3
1766621369.038727,1,1,4
1766621369.038727,2,0,4
1766621369.038727,3,12,3
1766621369.061767,1,1,4
1766621369.061767,2,0,4
1766621369.061767,3,12,2
1766621369.061767,4,18,1
1766621369.085535,1,1,4
1766621369.085535,2,0,4
1766621369.085535,3,12,2
1766621369.085535,4,18,1
1766621369.107229,1,1,4
1766621369.107229,2,0,4
1766621369.107229,3,12,2
1766621369.107229,4,18,1
1766621369.129143,1,1,4
1766621369.129143,2,0,4
1766621369.129143,3,12,2
1766621369.129143,4,18,1
1766621369.150309,1,1,4
1766621369.150309,2,0,4
1766621369.150309,3,12,3
1766621369.150309,4,18,1
1766621369.171762,1,1,4
1766621369.171762,2,0,4
1766621369.171762,3,12,3
1766621369.171762,4,18,1
1766621369.194284,1,1,4
1766621369.194284,2,0,4
1766621369.194284,3,12,3
1766621369.194284,4,18,1
1766621369.215848,1,1,4
1766621369.215848,2,0,4
1766621369.215848,3,12,3
1766621369.215848,4,18,1
1766621369.238084,1,1,4
1766621369.238084,2,0,4
1766621369.238084,3,12,3
1766621369.238084,4,18,1
1766621369.259671,1,1,4
1766621369.259671,2,0,4
1766621369.259671,3,12,3
1766621369.259671,4,18,1
1766621369.282238,1,1,4
1766621369.282238,2,0,4
1766621369.282238,3,11,3
1766621369.282238,4,19,1
1766621369.304878,1,1,4
1766621369.304878,2,0,4
1766621369.304878,3,11,3
1766621369.304878,4,19,1
1766621369.326145,1,1,4
1766621369.326145,2,1,4
1766621369.326145,3,11,3
1766621369.326145,4,19,1
1766621369.347924,1,1,4
1766621369.347924,2,1,4
1766621369.347924,3,11,3
1766621369.347924,4,19,1
1766621369.369282,1,1,4
1766621369.369282,2,0,4
1766621369.369282,3,12,3
1766621369.369282,4,19,1
1766621369.390778,1,1,3
1766621369.390778,2,0,4
1766621369.390778,3,12,3
1766621369.390778,4,19,1
1766621369.412515,1,1,3
1766621369.412515,2,0,4
1766621369.412515,3,12,3
1766621369.412515,4,18,1
1766621369.434422,1,1,3
1766621369.434422,2,0,4
1766621369.434422,3,12,3
1766621369.434422,4,18,1
1766621369.456584,1,2,3
1766621369.456584,2,0,4
1766621369.456584,3,12,3
1766621369.456584,4,18,1
1766621369.478538,1,2,3
1766621369.478538,2,0,4
1766621369.478538,3,11,3
1766621369.478538,4,18,1
1766621369.500744,1,3,3
1766621369.500744,2,0,4
1766621369.500744,3,11,3
1766621369.500744,4,17,1
1766621369.522900,1,3,3
1766621369.522900,2,1,4
1766621369.522900,3,11,3
1766621369.522900,4,17,1
1766621369.544966,1,3,3
1766621369.544966,2,1,4
1766621369.544966,3,11,4
1766621369.544966,4,17,1
1766621369.567777,1,4,3
1766621369.567777,2,1,4
1766621369.567777,3,11,4
1766621369.567777,4,16,1
1766621369.589694,1,4,3
1766621369.589694,2,2,4
1766621369.589694,3,11,4
1766621369.589694,4,16,1
1766621369.611168,1,4,3
1766621369.611168,2,2,4
1766621369.611168,3,11,4
1766621369.611168,4,16,1
1766621369.632792,1,4,3
1766621369.632792,2,2,4
1766621369.632792,3,11,4
1766621369.632792,4,16,2
1766621369.654007,1,4,3
1766621369.654007,2,2,4
1766621369.654007,3,11,4
1766621369.654007,4,16,2
1766621369.675389,1,4,3
1766621369.675389,2,2,5
1766621369.675389,3,11,4
1766621369.675389,4,16,2
1766621369.697156,1,4,3
1766621369.697156,2,2,5
1766621369.697156,3,11,4
1766621369.697156,4,15,2
1766621369.718957,1,3,3
1766621369.718957,2,2,5
1766621369.718957,3,10,4
1766621369.718957,4,15,2
1766621369.741538,1,3,3
1766621369.741538,2,2,6
1766621369.741538,3,10,4
1766621369.741538,4,15,2
1766621369.763673,1,3,3
1766621369.763673,2,2,6
1766621369.763673,3,10,4
1766621369.763673,4,15,2
1766621369.785290,1,3,2
1766621369.785290,2,2,6
1766621369.785290,3,10,4
1766621369.785290,4,15,3
1766621369.807733,1,3,2
1766621369.807733,2,2,7
1766621369.807733,3,10,3
1766621369.807733,4,15,3
1766621369.829665,1,3,2
1766621369.829665,2,2,7
1766621369.829665,3,10,3
1766621369.829665,4,15,3
1766621369.851469,1,3,2
1766621369.851469,2,2,7
1766621369.851469,3,10,3
1766621369.851469,4,15,3
1766621369.873069,1,3,2
1766621369.873069,2,1,7
1766621369.873069,3,10,3
1766621369.873069,4,15,2
1766621369.894644,1,3,1
1766621369.894644,2,1,7
1766621369.894644,3,10,2
1766621369.894644,4,15,2
1766621369.916038,1,3,1
1766621369.916038,2,1,7
1766621369.916038,3,10,2
1766621369.916038,4,15,1
1766621369.939672,1,3,1
1766621369.939672,2,1,7
1766621369.939672,3,10,2
1766621369.939672,4,15,1
1766621369.961774,1,3,0
1766621369.961774,2,1,7
1766621369.961774,3,10,2
1766621369.961774,4,15,1
1766621369.984139,1,3,0
1766621369.984139,2,1,7
1766621369.984139,3,10,1
1766621369.984139,4,15,1
1766621370.006377,1,3,0
1766621370.006377,2,1,6
1766621370.006377,3,10,1
1766621370.006377,4,14,1
1766621370.029169,1,3,0
1766621370.029169,2,1,6
1766621370.029169,3,10,1
1766621370.029169,4,14,1
1766621370.050483,1,3,0
1766621370.050483,2,1,6
1766621370.050483,3,10,1
1766621370.050483,4,14,1
1766621370.071803,1,3,0
1766621370.071803,2,1,6
1766621370.071803,3,9,1
1766621370.071803,4,14,1
1766621370.093466,1,3,0
1766621370.093466,2,1,6
1766621370.093466,3,9,1
1766621370.093466,4,14,2
1766621370.115448,1,3,0
1766621370.115448,2,2,6
1766621370.115448,3,9,1
1766621370.115448,4,14,2
1766621370.137515,1,2,0
1766621370.137515,2,2,6
1766621370.137515,3,9,1
1766621370.137515,4,14,2
1766621370.159948,1,2,0
1766621370.159948,2,2,6
1766621370.159948,3,9,1
1766621370.159948,4,14,1
1766621370.182840,1,2,0
1766621370.182840,2,2,7
1766621370.182840,3,10,1
1766621370.182840,4,14,1
1766621370.204563,1,2,0
1766621370.204563,2,2,7
1766621370.204563,3,10,1
1766621370.204563,4,14,1
1766621370.227817,1,2,0
1766621370.227817,2,1,7
1766621370.227817,3,9,1
1766621370.227817,4,14,1
1766621370.250898,1,1,0
1766621370.250898,2,1,7
1766621370.250898,3,9,1
1766621370.250898,4,13,1
1766621370.271928,1,1,0
1766621370.271928,2,1,7
1766621370.271928,3,9,1
1766621370.271928,4,13,1
1766621370.293353,1,1,0
1766621370.293353,2,1,7
1766621370.293353,3,9,1
1766621370.293353,4,13,1
1766621370.314717,1,1,0
1766621370.314717,2,0,7
1766621370.314717,3,8,1
1766621370.314717,4,12,1
1766621370.336337,1,2,0
1766621370.336337,2,0,7
1766621370.336337,3,8,1
1766621370.336337,4,12,1
1766621370.359878,1,2,0
1766621370.359878,2,0,7
1766621370.359878,3,8,1
1766621370.359878,4,12,1
1766621370.382707,1,2,0
1766621370.382707,2,0,7
1766621370.382707,3,8,1
1766621370.382707,4,12,1
1766621370.405053,1,2,0
1766621370.405053,2,0,7
1766621370.405053,3,8,0
1766621370.405053,4,12,1
1766621370.427145,1,2,0
1766621370.427145,2,0,7
1766621370.427145,3,8,0
1766621370.427145,4,12,2
1766621370.448913,1,2,0
1766621370.448913,2,0,7
1766621370.448913,3,8,0
1766621370.448913,4,12,2
1766621370.470544,1,2,0
1766621370.470544,2,0,7
1766621370.470544,3,7,0
1766621370.470544,4,12,2
1766621370.492790,1,2,0
1766621370.492790,2,0,7
1766621370.492790,3,7,0
1766621370.492790,4,12,1
1766621370.514719,1,2,0
1766621370.514719,2,0,7
1766621370.514719,3,7,0
1766621370.514719,4,12,1
1766621370.536842,1,2,0
1766621370.536842,2,0,7
1766621370.536842,3,6,0
1766621370.536842,4,12,1
1766621370.558895,1,2,0
1766621370.558895,2,1,7
1766621370.558895,3,6,0
1766621370.558895,4,12,0
1766621370.581059,1,2,0
1766621370.581059,2,1,7
1766621370.581059,3,6,0
1766621370.581059,4,12,0
1766621370.603664,1,2,0
1766621370.603664,2,1,7
1766621370.603664,3,6,0
1766621370.603664,4,12,0
1766621370.625866,1,2,0
1766621370.625866,2,1,8
1766621370.625866,3,7,0
1766621370.625866,4,11,0
1766621370.647871,1,2,0
1766621370.647871,2,1,8
1766621370.647871,3,7,0
1766621370.647871,4,11,0
1766621370.672364,1,3,0
1766621370.672364,2,1,8
1766621370.672364,3,7,0
1766621370.672364,4,11,0
1766621370.693884,1,3,0
1766621370.693884,2,1,8
1766621370.693884,3,8,0
1766621370.693884,4,11,0
1766621370.715375,1,3,0
1766621370.715375,2,0,8
1766621370.715375,3,8,0
1766621370.715375,4,12,0
1766621370.737059,1,4,0
1766621370.737059,2,0,8
1766621370.737059,3,8,0
1766621370.737059,4,12,0
1766621370.759669,1,4,0
1766621370.759669,2,0,8
1766621370.759669,3,8,1
1766621370.759669,4,12,0
1766621370.781344,1,4,0
1766621370.781344,2,0,8
1766621370.781344,3,8,1
1766621370.781344,4,13,0
1766621370.803015,1,4,0
1766621370.803015,2,0,8
1766621370.803015,3,8,1
1766621370.803015,4,13,0
1766621370.825188,1,4,0
1766621370.825188,2,0,9
1766621370.825188,3,8,1
1766621370.825188,4,13,0
1766621370.847326,1,4,0
1766621370.847326,2,0,9
1766621370.847326,3,8,1
1766621370.847326,4,13,0
1766621370.869140,1,4,0
1766621370.869140,2,0,9
1766621370.869140,3,8,1
1766621370.869140,4,12,0
1766621370.892275,1,4,0
1766621370.892275,2,0,10
1766621370.892275,3,8,1
1766621370.892275,4,12,0
1766621370.913965,1,4,0
1766621370.913965,2,0,10
1766621370.913965,3,8,1
1766621370.913965,4,12,0
1766621370.935693,1,4,0
1766621370.935693,2,0,10
1766621370.935693,3,8,0
1766621370.935693,4,12,0
1766621370.958103,1,3,0
1766621370.958103,2,0,10
1766621370.958103,3,8,0
1766621370.958103,4,12,0
1766621370.980501,1,3,0
1766621370.980501,2,0,10
1766621370.980501,3,8,0
1766621370.980501,4,12,0
1766621371.002330,1,3,0
1766621371.002330,2,0,10
1766621371.002330,3,8,0
1766621371.002330,4,12,0
1766621371.025078,1,3,0
1766621371.025078,2,0,9
1766621371.025078,3,8,0
1766621371.025078,4,12,0
1766621371.047776,1,4,0
1766621371.047776,2,0,9
1766621371.047776,3,8,0
1766621371.047776,4,12,0
1766621371.071271,1,4,0
1766621371.071271,2,1,9
1766621371.071271,3,8,0
1766621371.071271,4,12,1
1766621371.093400,1,4,0
1766621371.093400,2,1,9
1766621371.093400,3,7,0
1766621371.093400,4,12,1
1766621371.115407,1,4,0
1766621371.115407,2,1,9
1766621371.115407,3,7,0
1766621371.115407,4,12,0
1766621371.137347,1,4,1
1766621371.137347,2,2,9
1766621371.137347,3,7,0
1766621371.137347,4,12,0
1766621371.159740,1,4,1
1766621371.159740,2,2,9
1766621371.159740,3,6,0
1766621371.159740,4,12,0
1766621371.181433,1,4,1
1766621371.181433,2,2,9
1766621371.181433,3,6,0
1766621371.181433,4,12,0
1766621371.203280,1,4,1
1766621371.203280,2,3,9
1766621371.203280,3,6,0
1766621371.203280,4,12,1
1766621371.225009,1,3,1
1766621371.225009,2,3,9
1766621371.225009,3,6,0
1766621371.225009,4,12,1
1766621371.247750,1,3,1
1766621371.247750,2,3,9
1766621371.247750,3,7,0
1766621371.247750,4,12,1
1766621371.271912,1,3,1
1766621371.271912,2,3,9
1766621371.271912,3,7,0
1766621371.271912,4,12,1
1766621371.296048,1,3,1
1766621371.296048,2,3,9
1766621371.296048,3,6,0
1766621371.296048,4,12,1
1766621371.317433,1,3,1
1766621371.317433,2,3,9
1766621371.317433,3,6,0
1766621371.317433,4,12,1
1766621371.339842,1,3,1
1766621371.339842,2,2,9
1766621371.339842,3,6,0
1766621371.339842,4,11,1
1766621371.363765,1,2,1
1766621371.363765,2,2,9
1766621371.363765,3,6,0
1766621371.363765,4,11,1
1766621371.385916,1,2,1
1766621371.385916,2,2,9
1766621371.385916,3,6,0
1766621371.385916,4,11,1
1766621371.407579,1,2,1
1766621371.407579,2,2,9
1766621371.407579,3,6,0
1766621371.407579,4,11,1
1766621371.429621,1,2,1
1766621371.429621,2,2,8
1766621371.429621,3,6,0
1766621371.429621,4,11,1
1766621371.451310,1,3,1
1766621371.451310,2,2,8
1766621371.451310,3,7,0
1766621371.451310,4,12,1
1766621371.473949,1,3,1
1766621371.473949,2,2,8
1766621371.473949,3,7,0
1766621371.473949,4,12,1
1766621371.499584,1,3,1
1766621371.499584,2,2,8
1766621371.499584,3,7,0
1766621371.499584,4,12,1
1766621371.523402,1,3,0
1766621371.523402,2,2,7
1766621371.523402,3,8,0
1766621371.523402,4,11,1
1766621371.545365,1,3,0
1766621371.545365,2,2,7
1766621371.545365,3,8,0
1766621371.545365,4,11,1
1766621371.567547,1,3,0
1766621371.567547,2,2,7
1766621371.567547,3,8,0
1766621371.567547,4,11,1
1766621371.589326,1,3,0
1766621371.589326,2,2,6
1766621371.589326,3,8,0
1766621371.589326,4,11,1
1766621371.611589,1,2,0
1766621371.611589,2,2,6
1766621371.611589,3,8,1
1766621371.611589,4,11,2
1766621371.632861,1,2,0
1766621371.632861,2,2,6
1766621371.632861,3,8,1
1766621371.632861,4,11,2
1766621371.655092,1,2,0
1766621371.655092,2,2,6
1766621371.655092,3,8,1
