timestamp,client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1765415318.267140,4,248,1,1765415318072,1765415318267,195,0.00,0.0000,0.0,0.00
1765415318.267140,4,249,2,1765415318093,1765415318267,174,0.00,0.0000,0.0,0.00
1765415318.267140,4,250,3,1765415318114,1765415318267,153,0.00,0.0000,0.0,0.00
1765415318.268681,4,251,4,1765415318136,1765415318267,131,0.00,0.0000,0.0,0.00
1765415318.268681,4,252,5,1765415318157,1765415318268,111,0.38,0.0000,0.0,0.00
1765415318.268681,4,253,6,1765415318193,1765415318268,75,0.32,0.0000,0.0,0.00
1765415318.268681,4,254,7,1765415318215,1765415318268,53,0.28,0.0000,0.0,0.00
1765415318.268681,4,255,8,1765415318236,1765415318268,32,0.24,0.0000,0.0,0.00
1765415318.268681,4,256,9,1765415318258,1765415318268,10,0.22,0.0000,0.0,0.00
1765415318.353345,4,257,10,1765415318279,1765415318352,73,16.57,0.0000,0.0,0.00
1765415318.353345,4,258,11,1765415318300,1765415318353,53,15.08,0.0000,0.0,0.00
1765415318.353345,4,259,12,1765415318321,1765415318353,32,13.85,0.0000,0.0,0.00
1765415318.353345,4,260,13,1765415318342,1765415318353,11,12.81,0.0000,0.0,0.00
1765415318.369984,4,261,15,1765415318364,1765415318369,5,12.97,0.0000,0.0,0.00
1765415318.386337,4,262,16,1765415318386,1765415318386,0,13.07,0.0000,0.0,0.00
1765415318.407944,4,263,17,1765415318407,1765415318407,0,13.42,0.0000,0.0,0.00
1765415318.431786,4,264,18,1765415318429,1765415318431,2,13.84,0.0000,0.0,0.00
1765415318.450833,4,265,19,1765415318450,1765415318450,0,13.70,0.0000,0.0,0.00
1765415318.560610,4,266,20,1765415318516,1765415318535,19,17.98,0.0000,0.0,0.00
1765415318.560610,4,267,21,1765415318537,1765415318560,23,17.65,0.0000,0.0,0.00
1765415318.561610,4,268,22,1765415318559,1765415318561,2,17.34,0.0000,0.0,0.00
1765415318.588264,4,269,24,1765415318582,1765415318588,6,17.18,0.0000,0.0,0.00
1765415318.606057,4,270,25,1765415318606,1765415318606,0,16.54,0.0000,0.0,0.00
1765415318.627358,4,271,26,1765415318627,1765415318627,0,16.07,0.0000,0.0,0.00
1765415318.649325,4,272,27,1765415318648,1765415318649,1,15.67,0.0000,0.0,0.00
1765415318.669886,4,273,28,1765415318669,1765415318669,0,15.20,0.0000,0.0,0.00
1765415318.691352,4,274,29,1765415318691,1765415318691,0,14.85,0.0000,0.0,0.00
1765415318.716387,4,275,30,1765415318712,1765415318715,3,14.57,0.0000,0.0,0.00
1765415318.734526,4,276,31,1765415318734,1765415318734,0,14.13,0.0000,0.0,0.00
1765415318.755293,4,277,32,1765415318755,1765415318755,0,13.78,0.0000,0.0,0.00
1765415318.780801,4,278,33,1765415318777,1765415318780,3,13.56,0.0000,0.0,0.00
1765415318.798058,4,279,34,1765415318798,1765415318798,0,13.15,0.0000,0.0,0.00
1765415318.820665,4,280,35,1765415318819,1765415318819,0,12.84,0.0000,0.0,0.00
1765415318.848046,4,281,37,1765415318842,1765415318847,5,12.73,0.0000,0.0,0.00
1765415318.866152,4,282,38,1765415318866,1765415318866,0,12.39,0.0000,0.0,0.00
1765415318.887388,4,283,39,1765415318887,1765415318887,0,12.11,0.0000,0.0,0.00
1765415318.908350,4,284,40,1765415318908,1765415318908,0,11.85,0.0000,0.0,0.00
1765415318.930847,4,285,41,1765415318929,1765415318929,0,11.59,0.0000,0.0,0.00
1765415318.950981,4,286,42,1765415318950,1765415318950,0,11.35,0.0000,0.0,0.00
1765415318.972766,4,287,43,1765415318972,1765415318972,0,11.14,0.0000,0.0,0.00
1765415318.996285,4,288,44,1765415318994,1765415318996,2,10.98,0.0000,0.0,0.00
1765415319.016415,4,289,45,1765415319016,1765415319016,0,10.75,0.0000,0.0,0.00
1765415319.038586,4,290,46,1765415319038,1765415319038,0,10.56,0.0000,0.0,0.00
1765415319.062949,4,291,47,1765415319056,1765415319062,6,10.41,0.0000,0.0,0.00
1765415319.078068,4,292,48,1765415319078,1765415319078,0,10.24,0.0000,0.0,0.00
1765415319.099604,4,293,49,1765415319099,1765415319099,0,10.06,0.0000,0.0,0.00
1765415319.125784,4,294,50,1765415319121,1765415319125,4,9.96,0.0000,0.0,0.00
1765415319.142882,4,295,51,1765415319142,1765415319142,0,9.79,0.0000,0.0,0.00
1765415319.164262,4,296,52,1765415319164,1765415319164,0,9.64,0.0000,0.0,0.00
1765415319.193772,4,297,53,1765415319187,1765415319193,6,9.60,0.0000,0.0,0.00
1765415319.208432,4,298,54,1765415319208,1765415319208,0,9.50,0.0000,0.0,0.00
1765415319.229758,4,299,55,1765415319229,1765415319229,0,9.35,0.0000,0.0,0.00
1765415319.255725,4,300,56,1765415319251,1765415319255,4,9.27,0.0000,0.0,0.00
1765415319.273449,4,301,57,1765415319273,1765415319273,0,9.12,0.0000,0.0,0.00
1765415319.295175,4,302,58,1765415319295,1765415319295,0,8.99,0.0000,0.0,0.00
1765415319.316065,4,303,59,1765415319316,1765415319316,0,8.86,0.0000,0.0,0.00
1765415319.339581,4,304,60,1765415319337,1765415319339,2,8.76,0.0000,0.0,0.00
1765415319.358473,4,305,61,1765415319358,1765415319358,0,8.61,0.0000,0.0,0.00
1765415319.380203,4,306,62,1765415319380,1765415319380,0,8.50,0.0000,0.0,0.00
1765415319.401314,4,307,63,1765415319401,1765415319401,0,8.38,0.0000,0.0,0.00
