time,snapshot_id,player_id,server_row,server_col,display_row,display_col
1765627980.478921,231,1,0,12,0,12
1765627980.496027,232,1,0,12,0,12
1765627980.514601,232,1,0,12,0,12
1765627980.529514,233,1,0,12,0,12
1765627980.543258,234,1,0,12,0,12
1765627980.558038,235,1,0,12,0,12
1765627980.574797,236,1,0,12,0,12
1765627980.591404,236,1,0,12,0,12
1765627980.608212,237,1,0,12,0,12
1765627980.624959,238,1,0,12,0,12
1765627980.641691,239,1,0,12,0,12
1765627980.658684,239,1,0,12,0,12
1765627980.674799,241,1,0,12,0,12
1765627980.692165,241,1,0,12,0,12
1765627980.709063,242,1,0,12,0,12
1765627980.726135,243,1,0,12,0,12
1765627980.741566,244,1,0,12,0,12
1765627980.758837,245,1,0,12,0,12
1765627980.774899,245,1,0,12,0,12
1765627980.791342,246,1,0,12,0,12
1765627980.807209,247,1,0,12,0,12
1765627980.823629,248,1,0,12,0,12
1765627980.840308,248,1,0,12,0,12
1765627980.856123,249,1,0,12,0,12
1765627980.873065,250,1,0,12,0,12
1765627980.889708,251,1,0,12,0,12
1765627980.906260,252,1,0,12,0,12
1765627980.922800,253,1,0,12,0,12
1765627980.938952,254,1,0,12,0,12
1765627980.955425,255,1,0,12,0,12
1765627980.972184,256,1,0,12,0,12
1765627980.989380,256,1,0,12,0,12
1765627981.005409,257,1,0,12,0,12
1765627981.022011,258,1,0,12,0,12
1765627981.038139,259,1,0,12,0,12
1765627981.054427,259,1,0,12,0,12
1765627981.072373,260,1,0,12,0,12
1765627981.088525,261,1,0,12,0,12
1765627981.106119,262,1,0,12,0,12
1765627981.124297,263,1,0,12,0,12
1765627981.142877,264,1,0,12,0,12
1765627981.159462,265,1,0,12,0,12
1765627981.177416,266,1,0,12,0,12
1765627981.194076,267,1,0,12,0,12
1765627981.210090,268,1,0,12,0,12
1765627981.226273,268,1,0,12,0,12
1765627981.242885,269,1,0,12,0,12
1765627981.259865,270,1,0,12,0,12
1765627981.276396,271,1,0,12,0,12
1765627981.293156,272,1,0,12,0,12
