time,player_id,row,col
1765627981.604183,3,6,2
1765627981.604183,4,6,7
1765627981.625730,1,0,12
1765627981.625730,2,18,1
1765627981.625730,3,6,2
1765627981.625730,4,6,7
1765627981.647527,1,0,12
1765627981.647527,2,18,1
1765627981.647527,3,6,2
1765627981.647527,4,6,7
1765627981.668496,1,0,12
1765627981.668496,2,18,1
1765627981.668496,3,6,2
1765627981.668496,4,6,7
1765627981.689596,1,0,12
1765627981.689596,2,18,1
1765627981.689596,3,6,2
1765627981.689596,4,6,7
1765627981.710973,1,0,12
1765627981.710973,2,18,1
1765627981.710973,3,6,2
1765627981.710973,4,6,7
1765627981.722816,1,0,12
1765627981.722816,2,18,1
1765627981.722816,3,6,2
1765627981.722816,4,6,7
1765627981.734017,1,0,12
1765627981.734017,2,18,1
1765627981.734017,3,6,2
1765627981.734017,4,6,7
1765627981.755463,1,0,12
1765627981.755463,2,18,1
1765627981.755463,3,6,2
1765627981.755463,4,6,7
1765627981.776995,1,0,12
1765627981.776995,2,18,1
1765627981.776995,3,6,2
1765627981.776995,4,5,7
1765627981.788577,1,0,12
1765627981.788577,2,18,1
1765627981.788577,3,6,2
1765627981.788577,4,5,7
1765627981.809699,1,0,12
1765627981.809699,2,18,1
1765627981.809699,3,6,2
1765627981.809699,4,6,7
1765627981.831127,1,0,12
1765627981.831127,2,18,1
1765627981.831127,3,6,2
1765627981.831127,4,6,7
1765627981.852398,1,0,12
1765627981.852398,2,18,1
1765627981.852398,3,6,2
1765627981.852398,4,6,7
1765627981.873719,1,0,12
1765627981.873719,2,18,1
1765627981.873719,3,6,2
1765627981.873719,4,6,7
1765627981.894927,1,0,12
1765627981.894927,2,18,1
1765627981.894927,3,6,2
1765627981.894927,4,6,7
1765627981.916280,1,0,12
1765627981.916280,2,18,1
1765627981.916280,3,6,2
1765627981.916280,4,6,7
1765627981.937478,1,0,12
1765627981.937478,2,18,1
1765627981.937478,3,6,2
1765627981.937478,4,6,7
1765627981.958775,1,0,12
1765627981.958775,2,18,1
1765627981.958775,3,6,2
1765627981.958775,4,7,7
1765627981.969957,1,0,12
1765627981.969957,2,18,1
1765627981.969957,3,6,2
1765627981.969957,4,7,7
1765627981.991535,1,0,12
1765627981.991535,2,18,1
1765627981.991535,3,6,2
1765627981.991535,4,7,7
1765627982.013519,1,0,12
1765627982.013519,2,18,1
1765627982.013519,3,6,2
1765627982.013519,4,7,7
1765627982.035162,1,0,12
1765627982.035162,2,18,1
1765627982.035162,3,6,2
1765627982.035162,4,7,7
1765627982.056312,1,0,12
1765627982.056312,2,18,1
1765627982.056312,3,6,2
1765627982.056312,4,7,7
1765627982.077582,1,0,12
1765627982.077582,2,18,1
1765627982.077582,3,6,2
1765627982.077582,4,7,7
1765627982.098829,1,0,12
1765627982.098829,2,18,1
1765627982.098829,3,6,2
1765627982.098829,4,7,7
1765627982.119990,1,0,12
1765627982.119990,2,17,1
1765627982.119990,3,6,2
1765627982.119990,4,7,7
1765627982.131314,1,0,12
1765627982.131314,2,17,1
1765627982.131314,3,6,2
1765627982.131314,4,7,7
1765627982.142597,1,0,12
1765627982.142597,2,17,1
1765627982.142597,3,6,2
1765627982.142597,4,7,7
1765627982.163729,1,0,12
1765627982.163729,2,17,1
1765627982.163729,3,6,2
1765627982.163729,4,7,7
1765627982.185084,1,0,12
1765627982.185084,2,17,1
1765627982.185084,3,6,2
1765627982.185084,4,7,7
1765627982.206867,1,0,12
1765627982.206867,2,17,1
1765627982.206867,3,6,2
1765627982.206867,4,7,7
1765627982.227912,1,0,12
1765627982.227912,2,17,1
1765627982.227912,3,6,2
1765627982.227912,4,7,7
1765627982.249301,1,0,12
1765627982.249301,2,17,1
1765627982.249301,3,6,2
1765627982.249301,4,8,7
1765627982.260422,1,0,12
1765627982.260422,2,17,1
1765627982.260422,3,6,2
1765627982.260422,4,8,7
1765627982.281657,1,0,12
1765627982.281657,2,17,1
1765627982.281657,3,6,2
1765627982.281657,4,8,7
1765627982.292935,1,0,12
1765627982.292935,2,17,1
1765627982.292935,3,6,2
1765627982.292935,4,8,7
1765627982.314003,1,0,12
1765627982.314003,2,17,1
1765627982.314003,3,6,2
1765627982.314003,4,8,7
1765627982.335444,1,0,12
1765627982.335444,2,17,1
1765627982.335444,3,6,2
1765627982.335444,4,8,7
1765627982.356668,1,0,12
1765627982.356668,2,17,1
1765627982.356668,3,6,2
1765627982.356668,4,8,7
1765627982.378054,1,0,12
1765627982.378054,2,17,1
1765627982.378054,3,6,2
1765627982.378054,4,9,7
1765627982.399817,1,0,12
1765627982.399817,2,17,1
1765627982.399817,3,6,2
1765627982.399817,4,9,7
1765627982.421388,1,0,12
1765627982.421388,2,17,1
1765627982.421388,3,6,2
1765627982.421388,4,9,7
1765627982.442656,1,0,12
1765627982.442656,2,17,1
1765627982.442656,3,6,2
1765627982.442656,4,9,7
1765627982.463646,1,0,12
1765627982.463646,2,16,1
1765627982.463646,3,6,2
1765627982.463646,4,9,7
1765627982.484904,1,0,12
1765627982.484904,2,16,1
1765627982.484904,3,6,2
1765627982.484904,4,9,7
1765627982.506050,1,0,12
1765627982.506050,2,16,1
1765627982.506050,3,6,2
1765627982.506050,4,9,7
1765627982.527380,1,0,12
1765627982.527380,2,16,1
1765627982.527380,3,6,2
1765627982.527380,4,10,7
1765627982.548677,1,0,12
1765627982.548677,2,16,1
1765627982.548677,3,5,2
1765627982.548677,4,10,7
1765627982.559847,1,0,12
1765627982.559847,2,16,1
1765627982.559847,3,5,2
1765627982.559847,4,10,7
1765627982.571227,1,0,12
1765627982.571227,2,16,1
1765627982.571227,3,5,2
1765627982.571227,4,10,7
1765627982.582359,1,0,12
1765627982.582359,2,16,1
1765627982.582359,3,5,2
1765627982.582359,4,10,7
1765627982.593485,1,0,12
1765627982.593485,2,16,1
1765627982.593485,3,5,2
1765627982.593485,4,10,7
1765627982.614960,1,0,12
1765627982.614960,2,16,1
1765627982.614960,3,5,2
1765627982.614960,4,10,7
1765627982.636152,1,0,12
1765627982.636152,2,16,1
1765627982.636152,3,5,2
1765627982.636152,4,10,7
1765627982.647278,1,0,12
1765627982.647278,2,16,1
1765627982.647278,3,5,2
1765627982.647278,4,11,7
1765627982.658620,1,0,12
1765627982.658620,2,16,1
1765627982.658620,3,5,2
1765627982.658620,4,11,7
1765627982.691433,1,0,12
1765627982.691433,2,16,1
1765627982.691433,3,5,2
1765627982.691433,4,11,7
1765627982.713042,1,0,12
1765627982.713042,2,16,1
1765627982.713042,3,5,2
1765627982.713042,4,11,7
1765627982.729410,1,0,12
1765627982.729410,2,16,1
1765627982.729410,3,5,2
1765627982.729410,4,11,7
1765627982.777946,1,0,12
1765627982.777946,2,16,1
1765627982.777946,3,5,2
1765627982.777946,4,11,7
1765627982.791007,1,0,12
1765627982.791007,2,16,1
1765627982.791007,3,5,2
1765627982.791007,4,11,7
1765627982.803022,1,0,12
1765627982.803022,2,16,1
1765627982.803022,3,5,2
1765627982.803022,4,11,7
1765627982.816613,1,0,12
1765627982.816613,2,16,1
1765627982.816613,3,5,2
1765627982.816613,4,11,7
1765627982.828154,1,0,12
1765627982.828154,2,16,1
1765627982.828154,3,5,2
1765627982.828154,4,11,7
1765627982.844962,1,0,12
1765627982.844962,2,16,1
1765627982.844962,3,5,2
1765627982.844962,4,11,7
1765627982.857113,1,0,12
1765627982.857113,2,16,1
1765627982.857113,3,5,2
1765627982.857113,4,11,7
1765627982.878669,1,0,12
1765627982.878669,2,16,1
1765627982.878669,3,5,2
1765627982.878669,4,11,7
1765627982.900120,1,0,12
1765627982.900120,2,16,1
1765627982.900120,3,4,2
1765627982.900120,4,11,7
1765627982.924175,1,0,12
1765627982.924175,2,16,1
1765627982.924175,3,4,2
1765627982.924175,4,11,7
1765627982.955168,1,0,12
1765627982.955168,2,16,1
1765627982.955168,3,4,2
1765627982.955168,4,12,7
1765627982.966915,1,0,12
1765627982.966915,2,16,1
1765627982.966915,3,4,2
1765627982.966915,4,12,7
1765627982.978100,1,0,12
1765627982.978100,2,16,1
1765627982.978100,3,4,2
1765627982.978100,4,12,7
1765627982.999502,1,0,12
1765627982.999502,2,16,1
1765627982.999502,3,4,2
1765627982.999502,4,12,7
1765627983.032225,1,0,12
1765627983.032225,2,16,1
1765627983.032225,3,4,2
1765627983.032225,4,12,7
1765627983.043960,1,0,12
1765627983.043960,2,16,1
1765627983.043960,3,4,2
1765627983.043960,4,13,7
1765627983.065097,1,0,12
1765627983.065097,2,16,1
1765627983.065097,3,4,2
1765627983.065097,4,13,7
1765627983.086436,1,0,12
1765627983.086436,2,16,1
1765627983.086436,3,4,2
1765627983.086436,4,13,7
1765627983.107310,1,0,12
1765627983.107310,2,16,1
1765627983.107310,3,4,2
1765627983.107310,4,13,7
1765627983.128914,1,0,12
1765627983.128914,2,16,1
1765627983.128914,3,4,2
1765627983.128914,4,12,7
1765627983.150221,1,0,12
1765627983.150221,2,16,1
1765627983.150221,3,4,2
1765627983.150221,4,12,7
1765627983.161569,1,0,12
1765627983.161569,2,16,1
1765627983.161569,3,4,2
1765627983.161569,4,12,7
1765627983.172946,1,0,12
1765627983.172946,2,16,1
1765627983.172946,3,4,2
1765627983.172946,4,13,7
1765627983.184228,1,0,12
1765627983.184228,2,16,1
1765627983.184228,3,4,2
1765627983.184228,4,13,7
1765627983.205481,1,0,12
