time,snapshot_id,player_id,server_row,server_col,display_row,display_col
1765627980.543258,234,2,19,1,19,1
1765627980.554520,235,2,19,1,19,1
1765627980.571281,235,2,19,1,19,1
1765627980.587574,236,2,19,1,19,1
1765627980.603937,237,2,19,1,19,1
1765627980.620375,238,2,19,1,19,1
1765627980.636176,238,2,19,1,19,1
1765627980.652481,239,2,19,1,19,1
1765627980.668273,240,2,19,1,19,1
1765627980.684835,241,2,19,1,19,1
1765627980.701964,242,2,19,1,19,1
1765627980.718848,243,2,19,1,19,1
1765627980.736057,244,2,19,1,19,1
1765627980.753507,244,2,19,1,19,1
1765627980.769867,245,2,19,1,19,1
1765627980.786563,246,2,19,1,19,1
1765627980.803172,247,2,19,1,19,1
1765627980.821361,248,2,19,1,19,1
1765627980.838230,248,2,19,1,19,1
1765627980.854508,249,2,19,1,19,1
1765627980.871536,250,2,19,1,19,1
1765627980.887198,251,2,19,1,19,1
1765627980.903923,252,2,19,1,19,1
1765627980.926313,253,2,19,1,19,1
1765627980.937440,254,2,19,1,19,1
1765627980.953422,255,2,19,1,19,1
1765627980.969926,255,2,19,1,19,1
1765627980.987172,256,2,19,1,19,1
1765627981.004394,257,2,19,1,19,1
1765627981.020010,258,2,19,1,19,1
1765627981.037141,259,2,19,1,19,1
1765627981.053357,259,2,19,1,19,1
1765627981.069906,260,2,19,1,19,1
1765627981.087525,261,2,19,1,19,1
1765627981.103610,262,2,19,1,19,1
1765627981.120782,263,2,19,1,19,1
1765627981.138223,264,2,18,1,18,1
1765627981.154538,265,2,18,1,18,1
1765627981.171191,265,2,18,1,18,1
1765627981.187997,267,2,18,1,18,1
1765627981.205006,267,2,18,1,18,1
1765627981.222245,268,2,18,1,18,1
1765627981.238896,269,2,18,1,18,1
1765627981.255342,270,2,18,1,18,1
1765627981.271898,271,2,18,1,18,1
1765627981.289133,271,2,18,1,18,1
1765627981.306196,272,2,18,1,18,1
1765627981.323286,273,2,18,1,18,1
1765627981.339915,274,2,18,1,18,1
1765627981.356489,274,2,18,1,18,1
1765627981.373472,275,2,18,1,18,1
1765627981.389385,276,2,18,1,18,1
1765627981.406121,277,2,18,1,18,1
1765627981.422344,278,2,18,1,18,1
