time,snapshot_id,player_id,server_row,server_col,display_row,display_col
1765627981.158462,265,4,6,7,6,7
1765627981.171191,265,4,6,7,6,7
1765627981.187490,267,4,6,7,6,7
1765627981.204010,267,4,6,7,6,7
1765627981.220285,268,4,6,7,6,7
1765627981.236350,269,4,6,7,6,7
1765627981.253078,270,4,6,7,6,7
1765627981.269561,270,4,6,7,6,7
1765627981.286124,271,4,6,7,6,7
1765627981.303174,272,4,6,7,6,7
1765627981.319261,273,4,6,7,6,7
1765627981.335385,273,4,6,7,6,7
1765627981.352977,274,4,6,7,6,7
1765627981.368575,275,4,6,7,6,7
1765627981.386349,276,4,6,7,6,7
1765627981.403470,277,4,6,7,6,7
1765627981.421335,277,4,6,7,6,7
1765627981.438406,278,4,6,7,6,7
1765627981.454655,280,4,6,7,6,7
1765627981.472243,280,4,6,7,6,7
1765627981.488645,282,4,6,7,6,7
1765627981.505028,282,4,6,7,6,7
1765627981.520931,284,4,6,7,6,7
1765627981.537606,284,4,6,7,6,7
1765627981.554351,286,4,6,7,6,7
1765627981.572191,287,4,6,7,6,7
1765627981.588391,288,4,6,7,6,7
1765627981.605528,289,4,6,7,6,7
1765627981.622710,289,4,6,7,6,7
1765627981.639790,290,4,6,7,6,7
1765627981.657197,291,4,6,7,6,7
1765627981.673973,292,4,6,7,6,7
1765627981.690131,293,4,6,7,6,7
1765627981.706305,293,4,6,7,6,7
1765627981.722816,294,4,6,7,6,7
1765627981.739992,296,4,6,7,6,7
1765627981.756739,297,4,6,7,6,7
1765627981.774943,297,4,6,7,6,7
1765627981.790219,299,4,5,7,5,7
1765627981.806468,299,4,5,7,6,7
1765627981.822636,300,4,6,7,6,7
1765627981.839243,301,4,6,7,6,7
1765627981.855404,302,4,6,7,6,7
1765627981.872212,302,4,6,7,6,7
1765627981.888699,303,4,6,7,6,7
1765627981.905020,304,4,6,7,6,7
1765627981.920948,305,4,6,7,6,7
1765627981.937478,305,4,6,7,6,7
1765627981.955330,306,4,6,7,6.192,7
1765627981.969957,307,4,7,7,6.384,7
1765627981.986011,308,4,7,7,6.5760000000000005,7
1765627982.002420,309,4,7,7,6.78,7
1765627982.020046,310,4,7,7,6.984,7
1765627982.036172,311,4,7,7,7.0,7
1765627982.052157,311,4,7,7,7.0,7
1765627982.068193,312,4,7,7,7.0,7
1765627982.084125,313,4,7,7,7.0,7
1765627982.099837,314,4,7,7,7.0,7
1765627982.117172,314,4,7,7,7.0,7
1765627982.134066,316,4,7,7,7.0,7
1765627982.150473,317,4,7,7,7.0,7
1765627982.167433,318,4,7,7,7.0,7
1765627982.184082,318,4,7,7,7.0,7
