timestamp,client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1765627980.452435,2,221,1,1765627980255,1765627980452,197,0.00,0.0000,0.0,0.00
1765627980.453722,2,222,2,1765627980277,1765627980453,176,0.00,0.0000,0.0,0.00
1765627980.453722,2,223,3,1765627980298,1765627980453,155,0.50,0.0000,0.0,0.00
1765627980.453722,2,224,4,1765627980319,1765627980453,134,0.44,0.0000,0.0,0.00
1765627980.453722,2,225,5,1765627980340,1765627980453,113,0.38,0.0000,0.0,0.00
1765627980.454724,2,226,6,1765627980361,1765627980453,92,0.32,0.0000,0.0,0.00
1765627980.454724,2,227,7,1765627980382,1765627980454,72,0.44,0.0000,0.0,0.00
1765627980.454724,2,228,8,1765627980403,1765627980454,51,0.41,0.0000,0.0,0.00
1765627980.454724,2,229,9,1765627980424,1765627980454,30,0.38,0.0000,0.0,0.00
1765627980.454724,2,230,10,1765627980446,1765627980454,8,0.35,0.0000,0.0,0.00
1765627980.530922,2,231,11,1765627980467,1765627980530,63,13.64,0.0000,0.0,0.00
1765627980.531979,2,232,12,1765627980488,1765627980530,42,12.53,0.0000,0.0,0.00
1765627980.531979,2,233,13,1765627980509,1765627980531,22,11.57,0.0000,0.0,0.00
1765627980.531979,2,234,14,1765627980530,1765627980531,1,10.76,0.0000,0.0,0.00
1765627980.552294,2,235,16,1765627980552,1765627980552,0,11.82,0.0000,0.0,0.00
1765627980.576318,2,236,17,1765627980573,1765627980575,2,12.72,0.0000,0.0,0.00
1765627980.595087,2,237,18,1765627980595,1765627980595,0,13.03,0.0000,0.0,0.00
1765627980.616657,2,238,19,1765627980616,1765627980616,0,13.27,0.0000,0.0,0.00
1765627980.639691,2,239,20,1765627980637,1765627980639,2,13.52,0.0000,0.0,0.00
1765627980.660255,2,240,21,1765627980658,1765627980660,2,13.51,0.0000,0.0,0.00
1765627980.671798,2,241,22,1765627980670,1765627980671,1,12.84,0.0000,0.0,0.00
1765627980.692673,2,242,23,1765627980692,1765627980692,0,12.82,0.0000,0.0,0.00
1765627980.714090,2,243,25,1765627980714,1765627980714,0,12.80,0.0000,0.0,0.00
1765627980.734944,2,244,26,1765627980734,1765627980734,0,12.64,0.0000,0.0,0.00
1765627980.756829,2,245,27,1765627980755,1765627980756,1,12.56,0.0000,0.0,0.00
1765627980.777952,2,246,28,1765627980777,1765627980777,0,12.40,0.0000,0.0,0.00
1765627980.798503,2,247,29,1765627980798,1765627980798,0,12.23,0.0000,0.0,0.00
1765627980.819690,2,248,30,1765627980819,1765627980819,0,12.05,0.0000,0.0,0.00
1765627980.841826,2,249,31,1765627980840,1765627980841,1,11.90,0.0000,0.0,0.00
1765627980.862361,2,250,32,1765627980862,1765627980862,0,11.71,0.0000,0.0,0.00
1765627980.875586,2,251,33,1765627980874,1765627980875,1,11.36,0.0000,0.0,0.00
1765627980.895235,2,252,34,1765627980895,1765627980895,0,11.17,0.0000,0.0,0.00
1765627980.916534,2,253,35,1765627980916,1765627980916,0,11.00,0.0000,0.0,0.00
1765627980.931371,2,254,36,1765627980928,1765627980931,3,10.68,0.0000,0.0,0.00
1765627980.949460,2,255,37,1765627980949,1765627980949,0,10.45,0.0000,0.0,0.00
1765627980.973199,2,256,38,1765627980970,1765627980973,3,10.37,0.0000,0.0,0.00
1765627980.992024,2,257,39,1765627980992,1765627980992,0,10.17,0.0000,0.0,0.00
1765627981.013522,2,258,40,1765627981013,1765627981013,0,10.02,0.0000,0.0,0.00
1765627981.035627,2,259,41,1765627981035,1765627981035,0,9.90,0.0000,0.0,0.00
1765627981.056342,2,260,42,1765627981056,1765627981056,0,9.76,0.0000,0.0,0.00
1765627981.077440,2,261,43,1765627981077,1765627981077,0,9.62,0.0000,0.0,0.00
1765627981.099962,2,262,44,1765627981098,1765627981098,0,9.48,0.0000,0.0,0.00
1765627981.110725,2,263,45,1765627981110,1765627981110,0,9.37,0.0000,0.0,0.00
1765627981.131982,2,264,46,1765627981131,1765627981131,0,9.24,0.0000,0.0,0.00
1765627981.153531,2,265,47,1765627981153,1765627981153,0,9.13,0.0000,0.0,0.00
1765627981.174811,2,266,48,1765627981174,1765627981174,0,9.01,0.0000,0.0,0.00
1765627981.186444,2,267,49,1765627981185,1765627981185,0,8.95,0.0000,0.0,0.00
1765627981.208084,2,268,50,1765627981207,1765627981208,1,8.87,0.0000,0.0,0.00
1765627981.228408,2,269,51,1765627981228,1765627981228,0,8.74,0.0000,0.0,0.00
1765627981.249424,2,270,52,1765627981249,1765627981249,0,8.63,0.0000,0.0,0.00
1765627981.270567,2,271,53,1765627981270,1765627981270,0,8.52,0.0000,0.0,0.00
1765627981.293156,2,272,54,1765627981292,1765627981292,0,8.43,0.0000,0.0,0.00
1765627981.313737,2,273,55,1765627981313,1765627981313,0,8.33,0.0000,0.0,0.00
1765627981.335891,2,274,56,1765627981335,1765627981335,0,8.23,0.0000,0.0,0.00
1765627981.360003,2,275,57,1765627981356,1765627981360,4,8.18,0.0000,0.0,0.00
1765627981.379047,2,276,58,1765627981379,1765627981379,0,8.06,0.0000,0.0,0.00
1765627981.399783,2,277,59,1765627981399,1765627981399,0,7.95,0.0000,0.0,0.00
1765627981.421335,2,278,60,1765627981421,1765627981421,0,7.86,0.0000,0.0,0.00
1765627981.442512,2,279,61,1765627981442,1765627981442,0,7.76,0.0000,0.0,0.00
1765627981.453647,2,280,62,1765627981453,1765627981453,0,7.78,0.0000,0.0,0.00
1765627981.475909,2,281,63,1765627981475,1765627981475,0,7.70,0.0000,0.0,0.00
1765627981.486431,2,282,64,1765627981486,1765627981486,0,7.46,0.0000,0.0,0.00
1765627981.507290,2,283,65,1765627981507,1765627981507,0,7.09,0.0000,0.0,0.00
1765627981.518910,2,284,66,1765627981518,1765627981518,0,6.83,0.0000,0.0,0.00
1765627981.543215,2,285,67,1765627981540,1765627981543,3,6.46,0.0000,0.0,0.00
1765627981.551035,2,286,68,1765627981551,1765627981551,0,6.27,0.0000,0.0,0.00
1765627981.562352,2,287,69,1765627981562,1765627981562,0,6.03,0.0000,0.0,0.00
1765627981.583428,2,288,70,1765627981583,1765627981583,0,5.60,0.0000,0.0,0.00
1765627981.606033,2,289,71,1765627981604,1765627981606,2,5.18,0.0000,0.0,0.00
1765627981.625730,2,290,72,1765627981625,1765627981625,0,4.73,0.0000,0.0,0.00
1765627981.647527,2,291,73,1765627981647,1765627981647,0,4.25,0.0000,0.0,0.00
1765627981.669033,2,292,74,1765627981668,1765627981668,0,3.79,0.0000,0.0,0.00
1765627981.690131,2,293,75,1765627981689,1765627981689,0,3.35,0.0000,0.0,0.00
1765627981.712034,2,294,77,1765627981712,1765627981712,0,2.89,0.0000,0.0,0.00
1765627981.722816,2,295,78,1765627981722,1765627981722,0,3.12,0.0000,0.0,0.00
1765627981.734017,2,296,79,1765627981734,1765627981734,0,3.27,0.0000,0.0,0.00
1765627981.756739,2,297,80,1765627981755,1765627981755,0,3.28,0.0000,0.0,0.00
1765627981.778045,2,298,82,1765627981776,1765627981776,0,3.28,0.0000,0.0,0.00
1765627981.790219,2,299,83,1765627981788,1765627981790,2,3.37,0.0000,0.0,0.00
1765627981.809699,2,300,84,1765627981809,1765627981809,0,3.36,0.0000,0.0,0.00
1765627981.831127,2,301,85,1765627981831,1765627981831,0,3.19,0.0000,0.0,0.00
1765627981.852398,2,302,86,1765627981852,1765627981852,0,3.19,0.0000,0.0,0.00
1765627981.873719,2,303,87,1765627981873,1765627981873,0,3.18,0.0000,0.0,0.00
1765627981.894927,2,304,88,1765627981894,1765627981894,0,3.19,0.0000,0.0,0.00
1765627981.916280,2,305,89,1765627981916,1765627981916,0,3.19,0.0000,0.0,0.00
1765627981.937478,2,306,90,1765627981937,1765627981937,0,3.19,0.0000,0.0,0.00
1765627981.958775,2,307,91,1765627981958,1765627981958,0,3.19,0.0000,0.0,0.00
1765627981.969957,2,308,92,1765627981969,1765627981969,0,3.37,0.0000,0.0,0.00
1765627981.993049,2,309,93,1765627981991,1765627981993,2,3.39,0.0000,0.0,0.00
1765627982.014529,2,310,94,1765627982013,1765627982013,0,3.38,0.0000,0.0,0.00
1765627982.035162,2,311,95,1765627982035,1765627982035,0,3.26,0.0000,0.0,0.00
1765627982.057443,2,312,96,1765627982056,1765627982057,1,3.27,0.0000,0.0,0.00
1765627982.077582,2,313,97,1765627982077,1765627982077,0,3.26,0.0000,0.0,0.00
1765627982.098829,2,314,98,1765627982098,1765627982098,0,3.17,0.0000,0.0,0.00
1765627982.122671,2,315,99,1765627982119,1765627982122,3,3.17,0.0000,0.0,0.00
1765627982.131858,2,316,100,1765627982131,1765627982131,0,3.39,0.0000,0.0,0.00
1765627982.143105,2,317,101,1765627982142,1765627982143,1,3.56,0.0000,0.0,0.00
1765627982.163729,2,318,102,1765627982163,1765627982163,0,3.56,0.0000,0.0,0.00
1765627982.185590,2,319,103,1765627982185,1765627982185,0,3.56,0.0000,0.0,0.00
1765627982.206867,2,320,104,1765627982206,1765627982206,0,3.56,0.0000,0.0,0.00
1765627982.227912,2,321,105,1765627982227,1765627982227,0,3.56,0.0000,0.0,0.00
1765627982.249809,2,322,106,1765627982249,1765627982249,0,3.56,0.0000,0.0,0.00
1765627982.260422,2,323,107,1765627982260,1765627982260,0,3.59,0.0000,0.0,0.00
1765627982.281657,2,324,108,1765627982281,1765627982281,0,3.59,0.0000,0.0,0.00
1765627982.292935,2,325,109,1765627982292,1765627982292,0,3.76,0.0000,0.0,0.00
1765627982.314003,2,326,110,1765627982314,1765627982314,0,3.77,0.0000,0.0,0.00
1765627982.341603,2,327,111,1765627982335,1765627982340,5,3.63,0.0000,0.0,0.00
1765627982.357681,2,328,112,1765627982356,1765627982357,1,3.65,0.0000,0.0,0.00
1765627982.378054,2,329,113,1765627982378,1765627982378,0,3.66,0.0000,0.0,0.00
1765627982.400325,2,330,114,1765627982399,1765627982400,1,3.67,0.0000,0.0,0.00
1765627982.421388,2,331,115,1765627982421,1765627982421,0,3.67,0.0000,0.0,0.00
1765627982.442656,2,332,116,1765627982442,1765627982442,0,3.66,0.0000,0.0,0.00
1765627982.463646,2,333,117,1765627982463,1765627982463,0,3.66,0.0000,0.0,0.00
1765627982.486618,2,334,118,1765627982484,1765627982486,2,3.67,0.0000,0.0,0.00
1765627982.506050,2,335,119,1765627982506,1765627982506,0,3.62,0.0000,0.0,0.00
1765627982.527380,2,336,120,1765627982527,1765627982527,0,3.64,0.0000,0.0,0.00
1765627982.548677,2,337,121,1765627982548,1765627982548,0,3.65,0.0000,0.0,0.00
1765627982.559847,2,338,123,1765627982559,1765627982559,0,3.82,0.0000,0.0,0.00
